"Compact GCM implementations on 32-bit ARMv7-A processors","H. Seo; G. Lee; T. Park; H. Kim","IT Department Hansung University Seoul, Korea; Department of Electrical and Computer Engineering Pusan National University, Pusan, Korea; Department of Electrical and Computer Engineering Pusan National University, Pusan, Korea; Department of Electrical and Computer Engineering Pusan National University, Pusan, Korea","2017 International Conference on Information and Communication Technology Convergence (ICTC)","","2017","","","704","707","","","","10.1109/ICTC.2017.8190759","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8190759","Authenticated Encryption;ARM—NEON;GCM","Encryption;Neon;Registers;Instruction sets;Ciphers;Clocks","cryptography;Galois fields;Internet of Things","modern high-end IoT platforms;ARM-NEON;LEA encryption;NEON instruction sets;LEA-GCM operation;compact GCM implementations;ARMv7-A processors;representative authentication encryption functions;binary field multiplication;Galois-counter mode of operation;cryptography instruction set;word length 32 bit;word length 128 bit","","1","","","","","","IEEE","IEEE Conferences"
"A web-based service deployment method to edge devices in smart factory exploiting Docker","J. Ha; J. Kim; H. Park; J. Lee; H. Jo; H. Kim; J. Jang","Software R&D Center, Samsung Electronics Co., Ltd., Seoul, South Korea; Software R&D Center, Samsung Electronics Co., Ltd., Seoul, South Korea; Software R&D Center, Samsung Electronics Co., Ltd., Seoul, South Korea; Software R&D Center, Samsung Electronics Co., Ltd., Seoul, South Korea; Software R&D Center, Samsung Electronics Co., Ltd., Seoul, South Korea; Software R&D Center, Samsung Electronics Co., Ltd., Seoul, South Korea; Software R&D Center, Samsung Electronics Co., Ltd., Seoul, South Korea","2017 International Conference on Information and Communication Technology Convergence (ICTC)","","2017","","","708","710","","","","10.1109/ICTC.2017.8190760","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8190760","Service deployment;DevOps;Docker;Microservice;Smart factory","Containers;Production facilities;Software;Servers;Computer architecture;Image edge detection;Performance evaluation","application program interfaces;cloud computing;production engineering computing;production facilities;service-oriented architecture;virtualisation","containerized service;in-factory edge device;factory operator;microservice architecture;Docker containers;Docker APIs;Web-based service deployment method;smart factory;Docker;DevOps","","3","","","","","","IEEE","IEEE Conferences"
"Policy-based clustering service for network function virtualization over multi-site clouds","K. B. Long; T. Do; Y. Kim","Soongsil University, Seoul, Korea; Soongsil University, Seoul, Korea; Soongsil University, Seoul, Korea","2017 International Conference on Information and Communication Technology Convergence (ICTC)","","2017","","","711","713","","","","10.1109/ICTC.2017.8190761","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8190761","NFV;NFVO;clustering;multi-site cloud","Cloud computing;Monitoring;Proposals;Network function virtualization;Engines;Authentication;Neutrons","cloud computing;software architecture;virtualisation","multisite cloud infrastructures;policy template;VNF clusters;network function virtualization infrastructure;multiple geographical locations;orchestration system;NFV platform;virtual network functions;Policy-based clustering service;operational expenditure;clustering service architecture","","","","","","","","IEEE","IEEE Conferences"
"Bimodal flooding scheme for mitigating contention and redundancy in relayed broadcast","Y. Kim; E. Park","Department of Information and Communication Engineering, Dongguk University-Seoul, Korea; Department of Information and Communication Engineering, Dongguk University-Seoul, Korea","2017 International Conference on Information and Communication Technology Convergence (ICTC)","","2017","","","714","719","","","","10.1109/ICTC.2017.8190762","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8190762","IEEE 802.11;broadcast;relay;flooding;reliability;redundancy","Relays;Interference;Redundancy;Nickel;IEEE 802.11 Standard;Broadcasting;Silicon","broadcast communication;probability;radiofrequency interference;relay networks (telecommunication);telecommunication traffic;wireless LAN","relayed broadcast;traffic dissemination scheme;duplicate frames;bimodal flooding scheme;neighbor nodes;IEEE 802.11 wireless local area networks;source node;WLAN;channel access;broadcasting traffic","","","","","","","","IEEE","IEEE Conferences"
"Line-break prediction of hanmun text using recurrent neural networks","D. H. Oh; Z. Shah; G. Jang","School of Electronics Engineering Kyungpook National University, Daegu 41566, Korea; School of Electronics Engineering Kyungpook National University, Daegu 41566, Korea; School of Electronics Engineering Kyungpook National University, Daegu 41566, Korea","2017 International Conference on Information and Communication Technology Convergence (ICTC)","","2017","","","720","724","","","","10.1109/ICTC.2017.8190763","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8190763","Hanmun;line break;recurrent neural network (RNN);long short term memory (LSTM);Bi-directional LSTM","Recurrent neural networks;Logic gates;Computer architecture;Natural language processing;Predictive models;Microprocessors;Data models","language translation;learning (artificial intelligence);natural language processing;recurrent neural nets;text analysis","line-break prediction;hanmun text;recurrent neural network;machine translation problems;deep learning model;sequential data;Korean term;Chinese characters;proper nouns;place names;Chinese words;Hanmun characters;word segmentation;NLP;traditional Korean","","","","","","","","IEEE","IEEE Conferences"
"Long-term prediction of vehicle trajectory based on a deep neural network","D. Jeong; M. Baek; S. Lee","Department of Electronics and Computer Engineering Hanyang University, Seoul, Korea; Department of Electronics and Computer Engineering Hanyang University Seoul, Korea; Department of Electronics and Computer Engineering Hanyang University Seoul, Korea","2017 International Conference on Information and Communication Technology Convergence (ICTC)","","2017","","","725","727","","","","10.1109/ICTC.2017.8190764","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8190764","Trajectory prediction;vehicle navigation;deep neural network;intelligent vehicles","Trajectory;Hidden Markov models;Predictive models;Roads;Neural networks;Mathematical model;Training","neural nets;road safety;road traffic;road vehicles;traffic engineering computing","deep neural network;host vehicle;road traffic safety;physics-based motion models;kinematic models;dynamic models;long-term prediction;vehicle trajectory prediction;future location prediction;DNN","","5","","","","","","IEEE","IEEE Conferences"
"An analysis system of pedestrian-vehicle interaction risk level using drone videos","J. A. Jang; H. M. Lee","TOD-based Engineering Research Center Ajou University Suwon, Republic of Korea; TOD-based Engineering Research Center Ajou University Suwon, Republic of Korea","2017 International Conference on Information and Communication Technology Convergence (ICTC)","","2017","","","728","730","","","","10.1109/ICTC.2017.8190765","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8190765","Pedestrian crossing behavior;sennsing of crossing behavior;crosswalks;drones;illegal crossing behavior","Two dimensional displays","object detection;pedestrians;road safety;road traffic;road vehicles;traffic engineering computing;video signal processing","car accidents;pedestrians;illegal crossing accidents;unsignalized pedestrian crossing accidents;risk areas;general vehicle-pedestrian crossing behaviors;drone video footage;footage collection period;pedestrian positions;pedestrian interaction;pedestrian-vehicle interaction risk level;pedestrian safety margin","","","","","","","","IEEE","IEEE Conferences"
"Joint NOMA beamforming and user scheduling for sum rate maximization in a full-duplex system","H. V. Nguyen; V. Nguyen; O. Shin","School of Electronic Engineering, Soongsil University, Korea; School of Electronic Engineering, Soongsil University, Korea; School of Electronic Engineering, Soongsil University, Korea","2017 International Conference on Information and Communication Technology Convergence (ICTC)","","2017","","","731","733","","","","10.1109/ICTC.2017.8190766","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8190766","","NOMA;Array signal processing;Quality of service;Receiving antennas;High definition video;Approximation methods","approximation theory;array signal processing;cochannel interference;multi-access systems;optimisation;quality of service;telecommunication scheduling","user scheduling;full-duplex system;power allocation;UL users;DL users;residual self-interference;sum rate maximization problem;transmit power constraints;FD scheme;joint NOMA beamforming","","2","","","","","","IEEE","IEEE Conferences"
"Cell selection technique for 5G millimeter-wave","C. Systems; M. S. Khan; S. J. Maeng; Y. S. Cho","School of Electrical and Electronics Engineering, Chung-Ang University, Seoul, Korea; School of Electrical and Electronics Engineering, Chung-Ang University, Seoul, Korea; School of Electrical and Electronics Engineering, Chung-Ang University, Seoul, Korea; School of Electrical and Electronics Engineering, Chung-Ang University, Seoul, Korea","2017 International Conference on Information and Communication Technology Convergence (ICTC)","","2017","","","734","736","","","","10.1109/ICTC.2017.8190767","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8190767","millimeter-wave;cell selection;hybrid beamforming;cell and beam synchronization signal","Array signal processing;Channel estimation;Radio frequency;Channel capacity;Millimeter wave technology;Indexes;Correlation","array signal processing;cellular radio;channel capacity;channel estimation","hybrid beamforming structure;data transmission stage;CBSS;cell selection technique;5g millimeter-wave cellular systems;channel estimation;cell and beam synchronization signals;channel capacity","","","","","","","","IEEE","IEEE Conferences"
"Hierarchical multicast transmission for single cell point-to-multipoint (SC-PTM) in cellular networks","D. Kwon; J. H. Park; D. K. Kim","Depart. of Information and Communication Engineering Inha University Incheon, South Korea; Depart. of Information and Communication Engineering Inha University Incheon, South Korea; Depart. of Information and Communication Engineering Inha University Incheon, South Korea","2017 International Conference on Information and Communication Technology Convergence (ICTC)","","2017","","","737","741","","","","10.1109/ICTC.2017.8190768","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8190768","SC-PTM;Hierarchical multicast transmission","Interference;Signal to noise ratio;Unicast;Fading channels;3GPP;Probability density function","3G mobile communication;cellular radio;mobile television;multicast communication;telecommunication traffic;wireless channels","modulation level;coding rate;hierarchical multicast transmission;supplementary transmission;multicast transmissions;conventional single transmission;agile broadcast/multicast mechanism;cell-level support;multicast service;single multicast transmission;single cell point-to-multipoint","","","","","","","","IEEE","IEEE Conferences"
"Diversification of ICT suppliers for technological convergence: An evolutionary perspective on technological changes in automotive industry","K. S. Ham; J. W. Jung; J. H. Lee","Convergence Research Division Korea Electronics Technology Institute (KETI) Seongnam, Republic of Korea; Department of Technology and Business Administration Yonsei University Seoul, Republic of Korea; Graduate School of Information Yonsei University Seoul, Republic of Korea","2017 International Conference on Information and Communication Technology Convergence (ICTC)","","2017","","","742","746","","","","10.1109/ICTC.2017.8190769","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8190769","Technological Convergence;Evolutionary Theory;Survival Analysis;Diversity","Convergence;Industries;Technological innovation;Patents;Automotive engineering;Economics;Business","automobile industry;innovation management;organisational aspects;patents;statistical analysis","ICT suppliers;technological convergence;technological change;ICT convergence;ICT supplier;technological alternatives;ICT firms;automotive industry;statistical significance","","","","","","","","IEEE","IEEE Conferences"
"LTE based V2X receiver to support high speed","J. Hwang; M. Jung; S. Lee","Advanced Standard R&D Lab LG Electronics Seoul, Republic of Korea; Advanced Standard R&D Lab LG Electronics Seoul, Republic of Korea; Advanced Standard R&D Lab LG Electronics Seoul, Republic of Korea","2017 International Conference on Information and Communication Technology Convergence (ICTC)","","2017","","","747","749","","","","10.1109/ICTC.2017.8190770","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8190770","V2X sidelink;High Speed;Frequency Offset","Frequency estimation;Estimation;Receivers;Long Term Evolution;Doppler shift;3GPP;Device-to-device communication","frequency estimation;Long Term Evolution;radio receivers;vehicular ad hoc networks","safety message;physical frame structure;receiver algorithm;3GPP standardization;high speed environment;LTE V2X receiver;communication services;pedestrians;V2X communication;frequency offset estimation scheme","","2","","","","","","IEEE","IEEE Conferences"
"Near-field magnetic MIMO communication for implantable devices using scalable non-coupling coil array","H. Kim; J. Lee; J. Choi","Dept. of Information and Communication Engineering Daegu Gyeongbuk Institute of Science & Technology Daegu, Republic of Korea; Dept. of Information and Communication Engineering Daegu Gyeongbuk Institute of Science & Technology Daegu, Republic of Korea; Dept. of Information and Communication Engineering Daegu Gyeongbuk Institute of Science & Technology Daegu, Republic of Korea","2017 International Conference on Information and Communication Technology Convergence (ICTC)","","2017","","","750","752","","","","10.1109/ICTC.2017.8190771","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8190771","Near-field magnetic communication;coil array;MIMO;crosstalk cancellation;implantable device","Crosstalk;MIMO;Couplings;Solid modeling;Magnetic devices","magnetic communication;MIMO communication;near-field communication;prosthetics","implantable devices;near-field magnetic MIMO system;near-field magnetic multiple input multiple output;high-rate data transmission;near-field magnetic MIMO communication;scalable noncoupling coil array;crosstalk cancellation;channel streams","","","","","","","","IEEE","IEEE Conferences"
"Integration of transtheoretical model with wellness big data for healthy behavior assessment to adoption","H. S. M. Bilal; S. Lee","Department of computer science and engineering, Kyung Hee University, Suwon, Korea; Department of computer science and engineering, Kyung Hee University, Suwon, Korea","2017 International Conference on Information and Communication Technology Convergence (ICTC)","","2017","","","753","756","","","","10.1109/ICTC.2017.8190772","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8190772","Persuasive technologies;big data;transtheoretical model;personalized coaching;wellness;healthy behavior adoption","Big Data;Data models;Data mining;Sensors;Monitoring;Biomedical monitoring;Interviews","behavioural sciences computing;Big Data;data analysis;health care","innovative wellness gadgets;dynamic digital era;just-in-time intervention;unhealthy behavior;transtheoretical model;human behavior;behavior analysis;just-in-time coaching;wellness big data;healthy behavior assessment","","1","","","","","","IEEE","IEEE Conferences"
"Cylindric 3D force sensor using a flexible MCNTs/PDMS composite material","S. J. Moon; H. W. Oh; W. J. Lee; J. D. Huh","School of Mechanical, Aerospace and Nuclear Engineering Ulsan National Institute of Science and Technology; Hyper-connected Basic Technology Research Division, ETRI, South Korea; Hyper-connected Basic Technology Research Division, ETRI, South Korea; Hyper-connected Basic Technology Research Division, ETRI, South Korea","2017 International Conference on Information and Communication Technology Convergence (ICTC)","","2017","","","757","759","","","","10.1109/ICTC.2017.8190773","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8190773","Cylindric 3D force sensor;MCNTs/PDMS;physical mixing","Resistance;Force;Force sensors;Pressure sensors;Solvents;Three-dimensional displays","carbon nanotubes;composite materials;electrical resistivity;filled polymers;force sensors;mixing;nanocomposites;nanosensors;percolation;pressure sensors;thin film sensors","cylindric 3D force sensor;electrical properties;CNT/PDMS composite;physical mixing;molding;flexible force sensor;flexible MCNTs/PDMS composite material;unstable resistance change;bulk type cylindrical sensor;commercial thin film type pressure sensor;sensor resistance;mechanical properties","","","","","","","","IEEE","IEEE Conferences"
"A study on machine learning web service","U. Spreadsheets; C. Yoon; S. Kang","Information and Communication Network Technology University of Science Technology Daejeon, Republic of Korea; Information and Communication Network Technology University of Science Technology Daejeon, Republic of Korea; Protocol Engineering Center Electronics and Telecommunications Research Institute Daejeon, Republic of Korea","2017 International Conference on Information and Communication Technology Convergence (ICTC)","","2017","","","760","765","","","","10.1109/ICTC.2017.8190774","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8190774","Machine learning;Web service;Visual language;Human computing interface","Classification algorithms;Prediction algorithms;Machine learning algorithms;Error analysis;Databases;Web services;Servers","learning (artificial intelligence);Web services","programming language;spreadsheets;similar service;machine learning algorithm;companies;sheet data;machine learning Web service;Internet;data analysis","","","","","","","","IEEE","IEEE Conferences"
"Optical fiber line monitoring using a handheld line information reader in optical communications","J. Lee; J. Song; J. Kim; H. Kwon; M. Jeon","School of Electronics Engineering, College of IT Engineering, Kyungpook National University 80 Daehak-ro, Buk-gu, Daegu 41566, Republic of Korea; School of Electronics Engineering, College of IT Engineering, Kyungpook National University 80 Daehak-ro, Buk-gu, Daegu 41566, Republic of Korea; School of Electronics Engineering, College of IT Engineering, Kyungpook National University 80 Daehak-ro, Buk-gu, Daegu 41566, Republic of Korea; TDI Co. Ltd. 80 Daehak-ro, Buk-gu, Daegu 41566, Republic of Korea; School of Electronics Engineering, College of IT Engineering, Kyungpook National University 80 Daehak-ro, Buk-gu, Daegu 41566, Republic of Korea","2017 International Conference on Information and Communication Technology Convergence (ICTC)","","2017","","","766","768","","","","10.1109/ICTC.2017.8190775","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8190775","line monitoring system;line information reader;line information generator;optical communication;optical line management","Optical fibers;Optical fiber networks;Optical fiber sensors;Monitoring","bending;driver circuits;inspection;lenses;microcontrollers;optical cables;optical fibre communication;optical fibre testing","optical fiber line monitoring;handheld line information reader;optical communications;microcontroller unit;communication module;line information generator;optical radiations;line reader;optical radiation field;optical communication lines;line information reader","","","","","","","","IEEE","IEEE Conferences"
"Performance analysis of the key aspects affecting capacity of 4G LTE networks","I. Kim; J. Um; S. Park","Radio & Satellite Research Division Electronics and Telecommunications Research Institute (ETRI) Daejeon, South Korea; Radio & Satellite Research Division Electronics and Telecommunications Research Institute (ETRI) Daejeon, South Korea; Radio & Satellite Research Division Electronics and Telecommunications Research Institute (ETRI) Daejeon, South Korea","2017 International Conference on Information and Communication Technology Convergence (ICTC)","","2017","","","769","771","","","","10.1109/ICTC.2017.8190776","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8190776","4G;LTE;Capacity;Technology;Spectrum;Topology;3GPP;Efficiency","MIMO;Round robin;Array signal processing;Throughput;Indexes;Circuits and systems","4G mobile communication;Long Term Evolution;radio spectrum management;telecommunication network topology;telecommunication traffic","4G LTE networks;mobile traffic demands;spectrum efficiency","","3","","","","","","IEEE","IEEE Conferences"
"CTMAC: A cooperative TDMA MAC in vehicular ad hoc networks","Y. Yoon; Y. Ko","Dept. of Computer Engineering Ajou University Suwon, Korea; Dept. of Computer Engineering Ajou University Suwon, Korea","2017 International Conference on Information and Communication Technology Convergence (ICTC)","","2017","","","772","774","","","","10.1109/ICTC.2017.8190777","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8190777","VANET;IEEE 802.11p;TDMA;WAVE;DSRC;V2V","Time division multiple access;Safety;Vehicular ad hoc networks;Merging;Reliability;Standards;Wireless communication","cooperative communication;telecommunication network reliability;telecommunication network topology;telecommunication traffic;time division multiple access;vehicular ad hoc networks","CTMAC;vehicular ad hoc networks;reliable MAC protocol;fully distributed Vehicular Ad-Hoc Network;VANET;safety messages;network traffic;frequent packet transmission failures;communication failures;human safety;distributed network topology;hidden terminal problem;wireless mobile nodes;channel usage states;slot owner;Cooperative TDMA MAC;time slot;reliable channel scheduling;slot states sharing scheme;merging collision;access collision;channel duration","","","","","","","","IEEE","IEEE Conferences"
"A method for reducing garbage collection overhead of SSD using machine learning algorithms","J. K. Park; J. Kim","Department of Digital Media Design and Applications Seoul Women's Univ. Seoul, Korea 01797; School of Electrical and Computer Engineering UNIST Ulsan, Korea 44919","2017 International Conference on Information and Communication Technology Convergence (ICTC)","","2017","","","775","777","","","","10.1109/ICTC.2017.8190778","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8190778","Garbage Collection;Machine Learning;SSD;TRIM","Machine learning algorithms;Bandwidth;Operating systems;Detectors;Benchmark testing;Prediction algorithms;Time measurement","flash memories;learning (artificial intelligence);storage management","garbage collection overhead;SSD;machine learning algorithms;GC overhead;operating system level;machine learning technique;GC detecting mechanism;mechanism performance variance;GC-detector;low performance variance;TRIM operations","","","","","","","","IEEE","IEEE Conferences"
"Secure framework for information sharing and management in a distributed design environment","J. Kim; S. Park","Future Technology & Strategy Research Laboratory ETRI Daejeon, Korea (ROK); Hyper-connected Communication Research Laboratory ETRI Daejeon, Korea (ROK)","2017 International Conference on Information and Communication Technology Convergence (ICTC)","","2017","","","778","780","","","","10.1109/ICTC.2017.8190779","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8190779","collaborative design;informatino sharing;key management;lazy revocation","","cloud computing;groupware;security of data","collaborative distributed design environment;management method;cloud-based distributed collaborative design;large-scale environments;business competitiveness;highly competitive global industry;collaborative work;information sharing;secure framework","","1","","","","","","IEEE","IEEE Conferences"
"Intelligent operation monitoring IoT tag for factory legacy device","H. Han; H. Kang; J. Son","IoT Research Division ETRI Daejeon, Korea; IoT Research Division ETRI Daejeon, Korea; IoT Research Division ETRI Daejeon, Korea","2017 International Conference on Information and Communication Technology Convergence (ICTC)","","2017","","","781","783","","","","10.1109/ICTC.2017.8190780","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8190780","Smart factory;Legacy Device;3D printer;Intelligent Monitoring;IoT","","accelerometers;computerised monitoring;factory automation;humidity sensors;intelligent sensors;Internet of Things;thermometers","factory legacy device;IoT tags;monitoring system;monitoring sensors;thermometer;humidity sensor;internal motor system motion;Factory as a Service;nonnetwork supported legacy devices;intelligent operation monitoring;FaaS system;3D printers;bed alignment;product printing;3D accelerometer","","3","","","","","","IEEE","IEEE Conferences"
"A detail enhancement strategy for face sketch synthesis based on NSST","W. Wan; H. J. Lee","Division of Computer Science and Engineering, Chonbuk National University, Jeonju, Korea; Division of Computer Science and Engineering, CAIIT, Chonbuk National University, Jeonju, Korea","2017 International Conference on Information and Communication Technology Convergence (ICTC)","","2017","","","784","788","","","","10.1109/ICTC.2017.8190781","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8190781","face sketch synthesis;neighbor searching;detail enhancement;nonsubsample Shearlet transform","Face;Databases;Training;Hidden Markov models;Image reconstruction;Law enforcement;Machine learning","feature extraction;image enhancement;transforms","face sketch synthesis;blurring effect;noising effect;nonsubsampled Shearlet transform","","","","","","","","IEEE","IEEE Conferences"
"Designing a robust network based on network degree information","I. Sohn","Dongguk University - Seoul Seoul, Korea","2017 International Conference on Information and Communication Technology Convergence (ICTC)","","2017","","","789","791","","","","10.1109/ICTC.2017.8190782","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8190782","complex network;robust network;targeted attack","Robustness;Measurement;Complex networks;Complexity theory;Genetic algorithms;Design methodology","complex networks;network theory (graphs);radio networks;telecommunication security","network degree information;malicious attacks;wireless communications networks;optimum robust network;possible network configurations;robust network design","","","","","","","","IEEE","IEEE Conferences"
"A study on the discovering ATSC 3.0 services using DNS","B. Lee; K. Yang; S. Park; N. Hur; H. M. Kim","Media Transmission Research Group, ETRI Daejeon, Korea; Media Transmission Research Group, ETRI Daejeon, Korea; Media Transmission Research Group, ETRI Daejeon, Korea; Media Transmission Research Group, ETRI Daejeon, Korea; Media Transmission Research Group, ETRI Daejeon, Korea","2017 International Conference on Information and Communication Technology Convergence (ICTC)","","2017","","","792","794","","","","10.1109/ICTC.2017.8190783","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8190783","ATSC 3.0;broadband services;service discovery;Domain Name System;service following","Broadband communication;IP networks;Digital TV;Servers;Uniform resource locators;Protocols;Fingerprint recognition","digital television;Internet;television broadcasting;watermarking;Web services","electronic service guide;automatic content recognition specification;service layer;fingerprint algorithm;detailed linkage information;content location information;content delivery;ATSC 3.0 services;Internet DNS based service;information discovery;watermark algorithm;ESG data;automatic service identification;broadband","","","","","","","","IEEE","IEEE Conferences"
"Emergency-alert services framework using common alert protocol through cable set-top box","E. Kwon; H. Park; E. Jung; Y. Lee","Smart Media Research Department Electronic and Telecommunications Research Institute (ETRI) 218 Gajeongro, Yuseong-gu, Daejeon, 305-700, Korea; Smart Media Research Department Electronic and Telecommunications Research Institute (ETRI) 218 Gajeongro, Yuseong-gu, Daejeon, 305-700, Korea; Smart Media Research Department Electronic and Telecommunications Research Institute (ETRI) 218 Gajeongro, Yuseong-gu, Daejeon, 305-700, Korea; Smart Media Research Department Electronic and Telecommunications Research Institute (ETRI) 218 Gajeongro, Yuseong-gu, Daejeon, 305-700, Korea","2017 International Conference on Information and Communication Technology Convergence (ICTC)","","2017","","","795","797","","","","10.1109/ICTC.2017.8190784","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8190784","Emergency Alert;Common Alert Protocol;Warning Systems","IP networks","emergency services;protocols;set-top boxes;XML","Common Alerting Protocol;public warnings;alerting technologies;STB devices;Emergency-alert services framework;common alert protocol;digital receiving devices;cable operators;emergency alert information;EAS requirements;EAS messages;cable set-top box;EAS framework","","","","","","","","IEEE","IEEE Conferences"
"Image denoising method based on directional total variation filtering","A. Wahid; H. J. Lee","Division of Computer Science and Engineering, Center for Advanced Image and Information Technology Chonbuk National University, Jeonju 561-756, Korea; Division of Computer Science and Engineering, Center for Advanced Image and Information Technology, Chonbuk National University, Jeonju 561-756, Korea","2017 International Conference on Information and Communication Technology Convergence (ICTC)","","2017","","","798","802","","","","10.1109/ICTC.2017.8190785","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8190785","Total Variation (TV);Signal to Noise Ratio;Maximization-Minimization;Mean square error","TV;Noise reduction;Signal to noise ratio;Filtering;Noise measurement;Algorithm design and analysis;Signal processing algorithms","image denoising;image filtering;image restoration","noisy images;noise removal;denoising technique;high quality images;directional total variation algorithm;image denoising method;directional total variation filtering;image reconstruction;blurry images;visual signal to noise ratio;peak signal to noise ratio;image restoration;sequential 1D total variation;pixel sequence","","1","","","","","","IEEE","IEEE Conferences"
"Object detection with sliding window in images including multiple similar objects","J. Lee; J. Bang; S. Yang","University of Science and Technology (UST), Daejeon, Republic of Korea; University of Science and Technology (UST), Daejeon, Republic of Korea; Electronics and Telecommunications Research Institute (ETRI), Daejeon, Republic of Korea","2017 International Conference on Information and Communication Technology Convergence (ICTC)","","2017","","","803","806","","","","10.1109/ICTC.2017.8190786","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8190786","","Feature extraction;Object detection;Visualization;Libraries;Windows","augmented reality;feature extraction;image matching;object detection","object detection;sliding window;feature points;reference object image;feature matching;book title images;augmented reality technology;AR technology;mobile platform;smart phone;smart glasses","","1","","","","","","IEEE","IEEE Conferences"
"A fast content delivery mechanism using the CCN and enhanced base stations","N. A. Nasir; S. Jeong","Dept. of Information and Communications Engineering Hankuk University of Foreign Studies, Korea; Dept. of Information and Communications Engineering Hankuk University of Foreign Studies, Korea","2017 International Conference on Information and Communication Technology Convergence (ICTC)","","2017","","","807","809","","","","10.1109/ICTC.2017.8190787","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8190787","Smart Base Station;Content-Centric Networking;Caching;Content Storing and Delivering","Base stations;Internet;Simulation;Computer architecture;Mobile computing;5G mobile communication","Internet;Long Term Evolution;mobile computing;storage management","CCN;fast content delivery mechanism;smart base station;content-oriented communication;host-oriented services;content retrieval;base stations;Internet;content-centric networking","","","","","","","","IEEE","IEEE Conferences"
"Energy management based on communication of smart plugs and inverter for smart home systems","S. Heo; W. Park; I. Lee","Electronics and Telecommunications Research Institute Daejeon, Republic of Korea; Electronics and Telecommunications Research Institute Daejeon, Republic of Korea; Electronics and Telecommunications Research Institute Daejeon, Republic of Korea","2017 International Conference on Information and Communication Technology Convergence (ICTC)","","2017","","","810","812","","","","10.1109/ICTC.2017.8190788","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8190788","energy management;smart plug;inverter;smart home","Plugs;Inverters;Voltage control;Smart homes;Pulse width modulation","building management systems;home automation;invertors;load management;power grids;power system management;solar power","power failure;utility grid;PSIM;energy supply;generated energy;multimode solar inverter;load profiles;energy management center;solar renewable energy;smart home systems;smart plugs","","","","","","","","IEEE","IEEE Conferences"
"Peer-to-peer based energy trading system for heterogeneous small-scale DERs","Y. Yoo; T. Hwang; S. Kang; S. S. Newaz; I. Lee; J. K. Choi","IoT Research Division, Electronics and Telecommunications Research Institute (ETRI), Daejeon, Korea; IoT Research Division, Electronics and Telecommunications Research Institute (ETRI), Daejeon, Korea; IoT Research Division, Electronics and Telecommunications Research Institute (ETRI), Daejeon, Korea; School of Computing and Informatics, Universiti Teknologi Brunei (UTB), Gadong, Brunei Darussalam; IoT Research Division, Electronics and Telecommunications Research Institute (ETRI), Daejeon, Korea; Electrical Engineering, Korea Advanced Institute of Science and Technology (KAIST), Daejeon, South Korea","2017 International Conference on Information and Communication Technology Convergence (ICTC)","","2017","","","813","816","","","","10.1109/ICTC.2017.8190789","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8190789","","Power markets;XML;Payloads;Energy resources;Portals;Peer-to-peer computing;Protocols","distributed power generation;energy resources;peer-to-peer computing;power markets;renewable energy sources","peer-to-peer based energy trading system;energy trading information sharing;communication standard model;energy information;carbon footprint;unit energy cost;energy utilization;small-scale Distributed Energy Resources;P2P;Peer-to-Peer energy trading;heterogeneous small-scale DERs","","3","","","","","","IEEE","IEEE Conferences"
