"Unsupervised Ego-Motion and Dense Depth Estimation with Monocular Video","Y. Xu; Y. Wang; L. Guo","School of Automation Science and Electrical Engineering, Beihang University, Beijing, China; School of Automation Science and Electrical Engineering, Beihang University, Beijing, China; School of Automation Science and Electrical Engineering, Beihang University, Beijing, China","2018 IEEE 18th International Conference on Communication Technology (ICCT)","","2018","","","1306","1310","","","","10.1109/ICCT.2018.8600039","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8600039","deep earning;depth;ego-motion;unsupervised;geometry perception","Cameras;Task analysis;Optical flow;Training;Convolution;Pose estimation","geometry;image sequences;learning (artificial intelligence);motion estimation;neural nets","unsupervised ego-motion;monocular video;dense depth recovery;optical flow estimation;ego-motion estimation;unsupervised strategies;video datasets;effective neural networks Depth-Net;monocular depth estimation;monocular images;dense depth estimation;3-dimension geometry perception tasks;KITTI driving dataset;Pose-Net","","1","","","","","","IEEE","IEEE Conferences"
"Outage Probability and Throughput Analysis of SWIPT System with Two-Way Relay over Log-normal Fading Channels","Y. Liu; R. Xiao; C. Yan; H. Yang; X. Bai; L. Cong","College of Physics and Electronic Engineering, Northwest Normal University, Lanzhou, China; College of Physics and Electronic Engineering, Northwest Normal University, Lanzhou, China; College of Physics and Electronic Engineering, Northwest Normal University, Lanzhou, China; College of Physics and Electronic Engineering, Northwest Normal University, Lanzhou, China; College of Physics and Electronic Engineering, Northwest Normal University, Lanzhou, China; Information and Communication Company, Jilin Electric Power Company Limited, Changchun, China","2018 IEEE 18th International Conference on Communication Technology (ICCT)","","2018","","","150","154","","","","10.1109/ICCT.2018.8600040","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8600040","wireless information and power transfer;energy harvesting;two-way relay;log-normal fading;outage probability;throughput","Throughput;Relays;Power system reliability;Probability;Fading channels;Protocols;Energy harvesting","decoding;energy harvesting;fading channels;inductive power transmission;log normal distribution;probability;radio networks;radiofrequency power transmission;relay networks (telecommunication);telecommunication power management","throughput analysis;SWIPT system;two-way relay;log-normal fading channels;source nodes;energy constrained relay node;time slot;information signals;received signal power;energy harvesting;end-to-end outage probability;multiplicative relay node;simultaneous wireless information and power transfer system;transmission process;decoding information;analytical expressions","","1","","","","","","IEEE","IEEE Conferences"
"Research on Anti-counterfeiting Image Generation Algorithm Based on Halftone-Micro-Character","C. Fangfang; Z. Jianle; C. Peng; W. Xuan; H. Peijun","School of Information Engineering, Beijing Institute of Graphic Communication, Beijing, China; School of Information Engineering, Beijing Institute of Graphic Communication, Beijing, China; School of Information Engineering, Beijing Institute of Graphic Communication, Beijing, China; School of Information Engineering, Beijing Institute of Graphic Communication, Beijing, China; School of Information Engineering, Beijing Institute of Graphic Communication, Beijing, China","2018 IEEE 18th International Conference on Communication Technology (ICCT)","","2018","","","1237","1240","","","","10.1109/ICCT.2018.8600041","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8600041","micro-character;halftone;image anti-counterfeiting;information hiding","Histograms;Counterfeiting;Calibration;Libraries;Shape;Printing","character recognition;feature extraction;image matching;printing","anti-counterfeiting image generation algorithm;graphic information processing;printing reproducing technology;carrier image;halftone-microcharacter information;information hiding;artistic performance;square Chinese characters;unit image;structural characteristics;template matching","","","","","","","","IEEE","IEEE Conferences"
"Large-Scale Image Geo- Tagging Using Affective Classification","M. B. Khan; A. U. Rahman","School of Electrical Engineering and Computer, Science National University of Sciences and Technology, Islamabad, Pakistan; School of Electrical Engineering and Computer, Science National University of Sciences and Technology, Islamabad, Pakistan","2018 IEEE 18th International Conference on Communication Technology (ICCT)","","2018","","","1246","1250","","","","10.1109/ICCT.2018.8600042","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8600042","affective computing;geo-tagging;location detection;YFCC100M","Feature extraction;Image color analysis;Image classification;Psychology;Training;Art;Affective computing","affective computing;decision making;emotion recognition;feature extraction;geophysical image processing;image classification;learning (artificial intelligence);location based services","human decision making;machine learning;affective image classification;affective computing;image geo- tagging;elements-of-art based emotional features;principles-of-art based emotional features;EAEF;PAEF;E-health;E-learning;YFCC100M","","","","","","","","IEEE","IEEE Conferences"
"Design of Vehicle Remote Monitoring System Based on 4G and FlexRay","Y. Zhou; Y. Zhang; M. Liu; H. Li; F. Gao","College of Communication Engineering, Jilin University, Changchun, China; College of Communication Engineering, Jilin University, Changchun, China; College of Communication Engineering, Jilin University, Changchun, China; College of Communication Engineering, Jilin University, Changchun, China; College of Communication Engineering, Jilin University, Changchun, China","2018 IEEE 18th International Conference on Communication Technology (ICCT)","","2018","","","478","482","","","","10.1109/ICCT.2018.8600043","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8600043","FlxyRay;4G;Android client;protocol conversion","Protocols;Servers;Logic gates;Monitoring;Sockets;Physical layer;Long Term Evolution","4G mobile communication;Android (operating system);monitoring;protocols","heterogeneous networks interconnect;vehicle data;FlexRay vehicle bus;vehicle remote monitoring system;vehicle equipment;FlexRay bus;heterogeneous network protocols","","","","","","","","IEEE","IEEE Conferences"
"State-Space Digital Filters with Minimum Weighted Round-off Noise and Pole Sensitivity Subject to <tex>$\pmb{l}_{2}$</tex> -Scaling Constraints","Y. Hinamoto; A. Doi","Department of Electrical and Computer Engineering, National Institute of Technology, Kagawa College, Takamatsu, Kagawa, 761-8058, Japan; Department of Computer Science, Hiroshima Institute of Technology, Hiroshima, 731-5193, Japan","2018 Twenty Fourth National Conference on Communications (NCC)","","2018","","","1","5","","","","10.1109/NCC.2018.8600044","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8600044","","Sensitivity;Symmetric matrices;Matrix decomposition;Noise measurement;Quantization (signal);Minimization;Observability","digital filters;iterative methods;matrix algebra;minimisation;roundoff errors;state-space methods","single constraint;relaxed problem;state-space digital filters;minimum weighted round-off noise;scaling constraints;roundoff noise;pole sensitivity;iterative technique;matrix iteration scheme","","","","","","","","IEEE","IEEE Conferences"
"A Method Based on Frequent Pattern Mining to Predict Spectral Availability of HF","C. Wu; Y. Cheng; Y. Gong; G. Ding; L. Yu; Z. Zhang","College of Communications Engineering Army, Engineering University of PLA, Nanjing, Jiangsu, China; College of Communications Engineering Army, Engineering University of PLA, Nanjing, Jiangsu, China; College of Communications Engineering Army, Engineering University of PLA, Nanjing, Jiangsu, China; College of Communications Engineering Army, Engineering University of PLA, Nanjing, Jiangsu, China; College of Communications Engineering Army, Engineering University of PLA, Nanjing, Jiangsu, China; College of Communications Engineering Army, Engineering University of PLA, Nanjing, Jiangsu, China","2018 IEEE 18th International Conference on Communication Technology (ICCT)","","2018","","","1391","1396","","","","10.1109/ICCT.2018.8600045","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8600045","HF;automatic link establishment;spectrum prediction;channel availability;frequent pattern mining","Prediction algorithms;Predictive models;Data models;Markov processes;Training;Data mining;Neural networks","cognitive radio;data mining;radio spectrum management;signal detection;wireless channels","channel selection;spectrum environment;idle channels;spectrum prediction;continuous sequences;channel state model;spectrum availability;prediction algorithm;simplified frequent pattern mining;channel availability;channel states;predicted difficulty;Markov model;prediction performance;HF radio communication","","","","","","","","IEEE","IEEE Conferences"
"HTML5 Web Worker Transparent Offloading Method for Web Applications","Z. Wang; H. Deng; L. Hu; X. Zhu","National Network New Media Engineering Research Center, Institute of Acoustics, Chinese Academy of Sciences University of Chinese Academy of Sciences, Beijing, 100190, China; National Network New Media Engineering Research Center, Institute of Acoustics, Chinese Academy of Sciences University of Chinese Academy of Sciences, Beijing, 100190, China; National Network New Media Engineering Research Center, Institute of Acoustics, Chinese Academy of Sciences University of Chinese Academy of Sciences, Beijing, 100190, China; National Network New Media Engineering Research Center, Institute of Acoustics, Chinese Academy of Sciences University of Chinese Academy of Sciences, Beijing, 100190, China","2018 IEEE 18th International Conference on Communication Technology (ICCT)","","2018","","","1319","1323","","","","10.1109/ICCT.2018.8600046","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8600046","HTML5;web worker;websocket;computation offloading;transparent","Servers;Message systems;Standards;Relays;Smart devices;Ray tracing;Performance evaluation","energy consumption;hypermedia markup languages;Internet;Java","HTML5 web worker transparent offloading method;HTML5 standards;smart device;computation offloading;application efficiency;energy consumption;offloading methods;modification;HTML5 websocket mechanism;nontransparent offloading;Web application;Web platform;common nontransparent Web worker offloading method;JS framework","","","","","","","","IEEE","IEEE Conferences"
"Simulation and Experiment Study on Underwater Nonlinear Photoacoustic Effect","L. Lei; J. Zhou; G. Cao; C. Li","China Academy of Space Technology, Qian Xuesen Laboratory of Space Technology, Beijing, China; China Academy of Space Technology, Qian Xuesen Laboratory of Space Technology, Beijing, China; Department of Communications Satellite, China Academy of Space Technology, Beijing, China; Department of Communications Satellite, China Academy of Space Technology, Beijing, China","2018 IEEE 18th International Conference on Communication Technology (ICCT)","","2018","","","1407","1411","","","","10.1109/ICCT.2018.8600047","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8600047","photoacoustic effect;plasma expansion;bubble blasting","Plasmas;Electric breakdown;Surface emitting lasers;Water resources;Water;Laser beams","bubbles;cavitation;electric breakdown;flow simulation;photoacoustic effect;plasma simulation;water","nonlinear photoacoustic source;photoacoustic signals;underwater nonlinear photoacoustic effect;plasma expansion;bubble blasting;dielectric breakdown mechanism;cavitation bubble;plasma length-of-breakdown;transmission characteristics;water;plasma simulation;H2O","","","","","","","","IEEE","IEEE Conferences"
"Improved Data-Aided Joint Carrier Frequency Offset and Time Offset Estimation Method for OFDM/OQAM System","L. Xue; S. Qiu; P. Wu; M. Liu","Information Transmission Laboratory, Air Force Engineering University, Xi'an, 710051, China; Information Transmission Laboratory, Air Force Engineering University, Xi'an, 710051, China; Information Transmission Laboratory, Air Force Engineering University, Xi'an, 710051, China; Information Transmission Laboratory, Air Force Engineering University, Xi'an, 710051, China","2018 IEEE 18th International Conference on Communication Technology (ICCT)","","2018","","","352","356","","","","10.1109/ICCT.2018.8600048","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8600048","OFDMIOQAM;joint estimation;carrier frequency offset;time offset;data-aided","Time-frequency analysis;OFDM;Prototypes;Maximum likelihood estimation;Frequency estimation;Synchronization","frequency estimation;OFDM modulation;quadrature amplitude modulation;synchronisation","improved data-aided joint carrier frequency offset;time offset estimation method;OFDM/OQAM system;multicarrier modulation system;time-domain data;time-frequency offset estimation;data-aided joint carrier frequency","","","","","","","","IEEE","IEEE Conferences"
"Modeling and Outage Analysis of DF Relay assisted mixed PLC-VLC System","M. Jani; P. Gargt; A. Gupta","Division of Electronics and Communication Engineering, Netaji Subhas Institute of Technology Dwarka, New Delhi, 110078, India; Division of Electronics and Communication Engineering, Netaji Subhas Institute of Technology Dwarka, New Delhi, 110078, India; Division of Electronics and Communication Engineering, Netaji Subhas Institute of Technology Dwarka, New Delhi, 110078, India","2018 Twenty Fourth National Conference on Communications (NCC)","","2018","","","1","5","","","","10.1109/NCC.2018.8600049","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8600049","Power Line Communication Systems (PLC);Visible Light Communication Systems (VLC);Decode-and-Forward (DF) Relay;Additive noises;Log - Normal fading;Outage Probability","Signal to noise ratio;Relays;Fading channels;Light emitting diodes;Power system reliability;Probability;Channel models","amplify and forward communication;carrier transmission on power lines;decode and forward communication;fading channels;free-space optical communication;log normal distribution;quality of service;relay networks (telecommunication);telecommunication network reliability","quality of service;end users position;additive background noise;dual hop decode-and-forward relay;DF relay assisted mixed PLC-VLC system;visible light communications system;power line communications;log-normal fading;outage analysis;cumulative distribution function;impulsive noises;PLC link","","2","","","","","","IEEE","IEEE Conferences"
"A Microwave Interference Cancellation System Based on Down-conversion Adaptive Control","H. Qin; J. Meng; F. He; Q. Wang","National Key Laboratory of Science and Technology on Vessel Integrated Power System, Naval University of Engineering, Wuhan, China; National Key Laboratory of Science and Technology on Vessel Integrated Power System, Naval University of Engineering, Wuhan, China; National Key Laboratory of Science and Technology on Vessel Integrated Power System, Naval University of Engineering, Wuhan, China; National Key Laboratory of Science and Technology on Vessel Integrated Power System, Naval University of Engineering, Wuhan, China","2018 IEEE 18th International Conference on Communication Technology (ICCT)","","2018","","","364","368","","","","10.1109/ICCT.2018.8600050","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8600050","down-conversion;adaptive control;microwave;interference cancellation;theoretical model","Microwave circuits;Interference cancellation;Mixers;Microwave oscillators;Delays;Microwave integrated circuits","adaptive control;correlation methods;interference suppression;least mean squares methods;mixers (circuits);multiplying circuits;radiofrequency interference","microwave signals;error signal;reference signal;Gilbert multiplier;MICS-DCAD;microwave interference cancellation system;down-conversion adaptive control;Least Mean Square algorithm;correlation calculation;downconversion adaptive control;LMS algorithm;DC offset suppression","","3","","","","","","IEEE","IEEE Conferences"
"A Review of Big Data Security and Privacy Protection Technology","D. Lv; S. Zhu; H. Xu; R. Liu","College of Space Information, Space Engineering University, Beijing, China; College of Space Information, Space Engineering University, Beijing, China; College of Space Information, Space Engineering University, Beijing, China; Hebei Meteorological Bureau, Hebei, China","2018 IEEE 18th International Conference on Communication Technology (ICCT)","","2018","","","1082","1091","","","","10.1109/ICCT.2018.8600051","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8600051","big data;security;privacy protection;review","Big Data;Security;Data privacy;Data models;Relational databases","Big Data;data protection;security of data","security goal;user role;life cycle;3D Big Data security;privacy protection technology","","","","","","","","IEEE","IEEE Conferences"
"Deep Neural Network Based on Android Mobile Malware Detection System Using Opcode Sequences","L. Zhao; D. Li; G. Zheng; W. Shi","College of Computer Science and Engineering, Northeastern University, Shenyang, China; College of Computer Science and Engineering, Northeastern University, Shenyang, China; School of Computer and Communication Engineering, Northeastern University at Qinhuangdao, Qinhuangdao, China; School of Computer and Communication Engineering, Northeastern University at Qinhuangdao, Qinhuangdao, China","2018 IEEE 18th International Conference on Communication Technology (ICCT)","","2018","","","1141","1147","","","","10.1109/ICCT.2018.8600052","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8600052","malware detection;opcode;k-max pooling;Convolutional Neural Network","Feature extraction;Malware;Convolutional neural networks;Matrix converters;Data mining;Smart phones","Android (operating system);convolutional neural nets;invasive software;learning (artificial intelligence);mobile computing","deep neural network;opcode sequences;detection effect;detection algorithms;malware detection method;convolutional neural network;Android malicious detection;Android malicious programs;Android mobile malware detection system","","","","","","","","IEEE","IEEE Conferences"
"A Novel SM-Based Indoor VLC System with Index Modulation","B. Ren; Z. Bai; Y. Yang; K. Pang; S. Sun; T. Han; K. Kwak","School of Information Science and Engineering, Shandong University, Jinan, China; School of Information Science and Engineering, Shandong University, Jinan, China; School of Information Science and Engineering, Shandong University, Jinan, China; School of Information Science and Engineering, Shandong University, Jinan, China; School of Physics, Shandong University, Jinan, China; School of Electronic Information and Communications, Huazhong University of Science and Technology, Wuhan, China; Graduate School of Information Technology and Telecommunications, INHA University, Incheon, Korea","2018 IEEE 18th International Conference on Communication Technology (ICCT)","","2018","","","16","20","","","","10.1109/ICCT.2018.8600053","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8600053","MIMO;SM;visible light communication (VLC);light of sight (LOS);SM-IM","","","","","","","","","","","IEEE","IEEE Conferences"
"Error Rate of MIMO OSTBC Systems over Mixed Nakagami- <tex>$m$</tex> / Rice Fading Channels","D. Dixit; P. R. Sahu; G. K. Karagiannidis","REC Sonbhadra U. P, Elecrtronics Engineering, India; IIT Bhubaneswar, Lectrical Sciences, India; Electrical and Computer Engineering, Aristotle University of Thessaloniki, Greece","2018 Twenty Fourth National Conference on Communications (NCC)","","2018","","","1","5","","","","10.1109/NCC.2018.8600054","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8600054","Orthogonal space-time block coding;multiple-input multiple-output;Nakagami-m;Rice;fading;bit error rate;quadrature amplitude modulation","MIMO communication;Rayleigh channels;Closed-form solutions;Encoding;Bit error rate;Signal to noise ratio","diversity reception;error statistics;Gray codes;MIMO communication;Nakagami channels;orthogonal codes;quadrature amplitude modulation;Rician channels;space-time block codes","MIMO OSTBC systems;closed-form expression;rectangular quadrature amplitude modulation;fading channels;simple expression;asymptotic ABER;coding gain;system performance;high signal-to-noise ratio values;multiple-output orthogonal space-time block coded system;mixed Nakagami-m-Rice fading channels;average bit error rate;diversity order","","","","","","","","IEEE","IEEE Conferences"
"An Effective Selection Method for Vehicle Alternative Route under Traffic Congestion","J. Xu; Y. Zhang; C. Xing","Department of Computer Science and Technology, Tsinghua University, Beijing, China; Department of Computer Science and Technology, Tsinghua University, Beijing, China; Department of Computer Science and Technology, Tsinghua University, Beijing, China","2018 IEEE 18th International Conference on Communication Technology (ICCT)","","2018","","","494","499","","","","10.1109/ICCT.2018.8600055","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8600055","congestion;alternative route;deep learning;traffic flow;road network","Roads;Deep learning;Trajectory;Meteorology;Traffic congestion;Vehicles;Urban areas","Global Positioning System;learning (artificial intelligence);road traffic;road vehicles;traffic engineering computing;transportation","urban traffic flow characteristics theory;machine learning techniques;congestion road features;road speed limit;route distance;traffic light;top-k candidate alternate routes;traffic congestion;city transportation system;environmental pollution;travel cost;traffic volume prediction;route recommendation;GPS trajectories;traffic volume;weather features;deep learning model;vehicle alternative route selection method","","","","","","","","IEEE","IEEE Conferences"
"Downlink Energy Efficiency Modeling and Optimization for Ultra Cellular HetNet","B. Li; X. Zhang; J. Huang; C. Ma; X. Wang","School of Physics and Electronic-Electrical Engineering, Ningxia University, Yinchuan, 750021, China; Academy of Opto-Electronics, Chinese Academy of Sciences, Beijing, 100080, China; Metrology Center, Ningxia Electric Power Research Institute, Yinchuan, 750004, China; School of Physics and Electronic-Electrical Engineering, Ningxia University, Yinchuan, 750021, China; School of Physics and Electronic-Electrical Engineering, Ningxia University, Yinchuan, 750021, China","2018 IEEE 18th International Conference on Communication Technology (ICCT)","","2018","","","281","285","","","","10.1109/ICCT.2018.8600056","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8600056","ultra cellular;energy efficiency;backhaul link;modeling;optimization","Downlink;Power demand;Interference;Wireless communication;Signal to noise ratio;Optimization;Numerical models","cellular radio;energy conservation;numerical analysis;optimisation;power consumption;telecommunication power management","numerical simulations;Lagrangian multiplier;fractional programming;power consumptions;green wireless communications;cellular heterogeneous network;ultra cellular HetNet;downlink energy efficiency modeling;mixed backhaul links;ultra dense small cells;energy efficiency optimization algorithm","","","","","","","","IEEE","IEEE Conferences"
"A Route Maintenance Method for Marine Mobile Sensor Network Based on Ring Broadcast Mechanism","Y. Hu; Y. Zheng; H. Liu; Y. Hu","Institute of Oceanographic Instrumentation, Qilu University of Technology (Shandong Academy of Sciences), Qinudao, China; Institute of Oceanographic Instrumentation, Qilu University of Technology (Shandong Academy of Sciences), Qinudao, China; Institute of Oceanographic Instrumentation, Qilu University of Technology (Shandong Academy of Sciences), Qinudao, China; Qilu University of Technology, Shandong Academy of Sciences, Shandong Computer Science Center, National Supercomputer Center in Jinan, Shandong Provincial Key Laboratory of Computer Networks, Jinan, China","2018 IEEE 18th International Conference on Communication Technology (ICCT)","","2018","","","533","537","","","","10.1109/ICCT.2018.8600057","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8600057","marine mobile sensor networks;UAV;dynamic route maintenance;ring broadcast mechanism","Monitoring;Maintenance engineering;Routing;Delays;Network topology;Unmanned aerial vehicles;Temperature sensors","marine communication;mobile communication;telecommunication network routing;wireless sensor networks","inner-collection nodes;sensor node routing;Ring Broadcast message;broadcast mode;network coverage;network energy;two-layer collection network;marine surface environment;Ring Broadcast mechanism;marine mobile sensor network;route maintenance method;dynamic routing mechanism","","","","","","","","IEEE","IEEE Conferences"
"Demonstration of vCDN Scheme Based on Multi-Access Edge Computing and 5G Virtualizatin","H. Lv; D. Chen; Y. Wang","Wireless Technology Department, Network Technology Research Institution of China Unicom, Beijing, China; Wireless Technology Department, Network Technology Research Institution of China Unicom, Beijing, China; Wireless Technology Department, Network Technology Research Institution of China Unicom, Beijing, China","2018 IEEE 18th International Conference on Communication Technology (ICCT)","","2018","","","215","221","","","","10.1109/ICCT.2018.8600058","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8600058","vCDN;edge-cloud;edge computing;NAPT","Servers;Edge computing;IP networks;Business;Computer architecture;5G mobile communication;Network architecture","5G mobile communication;computer centres;distributed processing;IP networks;virtualisation","multiaccess edge computing;edge ecology incubation;edge service platform;China Unicom;Tencent video;edge data center test bed;university town;business flow;edge computing collaboration;5G innovative services;5G virtualization;ZTE;Intel;Tianjin;China;edge vCDN construction scheme;bandwidth pressure;network transmission;user experience optimization;edge DC equipment rooms","","1","","","","","","IEEE","IEEE Conferences"
"A Scheme of Multi-Domain Cooperative Cost Resource Management in Outdoor+Indoor Het-Net","B. Li; X. Zhang; J. Huang; C. Ma; G. Qin","School of Physics and Electronic-Electrical Engineering, Ningxia University, Yinchuan, China; Chinese Academy of Sciences, Academy of Opto-Electronics, Beijing, China; Metrology Center, Ningxia Electric Power Research Institute, Yinchuan, China; School of Physics and Electronic-Electrical Engineering, Ningxia University, Yinchuan, China; School of Physics and Electronic-Electrical Engineering, Ningxia University, Yinchuan, China","2018 IEEE 18th International Conference on Communication Technology (ICCT)","","2018","","","794","798","","","","10.1109/ICCT.2018.8600059","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8600059","heterogeneous network;multi-domain;co-channel interference;cost resource;optimization","Relays;Resource management;Interchannel interference;Optimization;Computer architecture;Throughput","cellular radio;cochannel interference;cooperative communication;indoor radio;Long Term Evolution;numerical analysis;resource allocation","cost resource usage;traditional intra-domain scheme;cost resource management;heterogeneous network;geographical coverage overlap;unbalanced cost resource allocation;co-channel interference;power resource allocation;mixed outdoor-indoor heterogeneous scenario;macrocoverage;outdoor-indoor HetNet;multidomain cooperative cost resource management;multiple low-power node base stations;load resource allocation;network cost resource minimization;numerical evaluation","","","","","","","","IEEE","IEEE Conferences"
"Efficient Channel Estimation Algorithm for Two-Way MIMO Relay Systems","J. Du; S. Ye; C. Wang; R. Chang; Y. Chen","Communication University of China, School of Information and Communication Engineering, Communication University of China, Beijing, 100024; Communication University of China, School of Information and Communication Engineering, Communication University of China, Beijing, 100024; Communication University of China, School of Information and Communication Engineering, Communication University of China, Beijing, 100024; Communication University of China, School of Information and Communication Engineering, Communication University of China, Beijing, 100024; Communication University of China, School of Information and Communication Engineering, Communication University of China, Beijing, 100024","2018 IEEE 18th International Conference on Communication Technology (ICCT)","","2018","","","204","208","","","","10.1109/ICCT.2018.8600060","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8600060","joint channel estimation;relay;Tucker-2 model;iterative algorithm","Relays;Channel estimation;MIMO communication;Training;Complexity theory","channel estimation;iterative methods;MIMO communication;relay networks (telecommunication)","two-way MIMO relay systems;low complexity iterative algorithm;channel matrices;joint channel estimation process;Tucker-2 model;received signal;multiple-input multiple-output relay systems","","","","","","","","IEEE","IEEE Conferences"
"Metric Learning Algorithm Based on Weighted Pairwise Constrained Component Analysis for Person Re-identification","W. Ma; H. Han; Y. Zhang; C. Wang","School of Electric and Electronic Engineering, Shanghai University of Engineering Science, Shanghai, China; School of Electric and Electronic Engineering, Shanghai University of Engineering Science, Shanghai, China; School of Electric and Electronic Engineering, Shanghai University of Engineering Science, Shanghai, China; School of Electric and Electronic Engineering, Shanghai University of Engineering Science, Shanghai, China","2018 IEEE 18th International Conference on Communication Technology (ICCT)","","2018","","","1154","1158","","","","10.1109/ICCT.2018.8600061","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8600061","person re-identification (Re-ID);metric learning;weighted Euclidean distance;pairwise constrained component analysis","Euclidean distance;Kernel;Feature extraction;Conferences;Cameras;Computer vision","computer vision;feature extraction;image recognition;learning (artificial intelligence);statistical analysis","weighted Euclidean distance;person reidentification;Person Re-identification;distance function;traditional Euclidean distance;feature similarity measure;weighted pairwise constrained component analysis;metric learning algorithm;image pair learning;computer vision;wPCCA algorithm;i-LIDS;CAVIAR","","1","","","","","","IEEE","IEEE Conferences"
"A Novel Route Randomization Approach for Moving Target Defense","S. Wang; Y. Zhou; R. Guo; J. Du; J. Du","Luoyang Electronic Equipment, Test Center of China, Luoyang, 471003, P.R. China; Luoyang Electronic Equipment, Test Center of China, Luoyang, 471003, P.R. China; Luoyang Electronic Equipment, Test Center of China, Luoyang, 471003, P.R. China; Luoyang Electronic Equipment, Test Center of China, Luoyang, 471003, P.R. China; Luoyang Electronic Equipment, Test Center of China, Luoyang, 471003, P.R. China","2018 IEEE 18th International Conference on Communication Technology (ICCT)","","2018","","","11","15","","","","10.1109/ICCT.2018.8600062","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8600062","route randomization;moving target defense;software defined network","Routing protocols;IP networks;Network topology;Topology;Control systems;Time-frequency analysis;Monitoring","routing protocols;software defined networking","forwarding routes;software defined networking;route randomization;moving target defense","","","","","","","","IEEE","IEEE Conferences"
"A Polarization-Independent Tunable Microwave Absorber with Wide Tuning Range","S. Ghosh; H. Sheokand; K. V. Srivastava","Department of Electrical Engineering, Indian Institute of Technology Kanpur, Kanpur, 208016, India; Department of Electrical Engineering, Indian Institute of Technology Kanpur, Kanpur, 208016, India; Department of Electrical Engineering, Indian Institute of Technology Kanpur, Kanpur, 208016, India","2018 Twenty Fourth National Conference on Communications (NCC)","","2018","","","1","4","","","","10.1109/NCC.2018.8600063","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8600063","","Varactors;Capacitance;Resonant frequency;Absorption;Reflection coefficient;Junctions;Voltage measurement","microwave absorption;microwave materials;varactors","polarization-independent tunable microwave absorber;wide tuning range;L-band applications;square loops;varactor diodes;reverse voltage;varactors;absorption frequency;four-fold symmetry;tunable absorbers","","","","","","","","IEEE","IEEE Conferences"
"Design and Formal Verification of a VANET Lightweight Authentication Protocol","G. Zhao; R. Wang; X. Wang; X. Zhu","Information Engineering University, Zhengzhou, China; Information Engineering University, Zhengzhou, China; Information Engineering University, Zhengzhou, China; Information Engineering University, Zhengzhou, China","2018 IEEE 18th International Conference on Communication Technology (ICCT)","","2018","","","513","517","","","","10.1109/ICCT.2018.8600064","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8600064","VAnet;lightweight;authentication;BAN","","","","","","","","","","","IEEE","IEEE Conferences"
"Identification of Jamming Factors in Electronic Information System Based on Deep Learning","L. Tingpeng; W. Manxi; P. Danhua; Y. Xiaofan","Effects on Electronic and Information System, State Key Laboratory of Complex Electromagnetic Environment, Luoyang, China; Effects on Electronic and Information System, State Key Laboratory of Complex Electromagnetic Environment, Luoyang, China; Effects on Electronic and Information System, State Key Laboratory of Complex Electromagnetic Environment, Luoyang, China; Effects on Electronic and Information System, State Key Laboratory of Complex Electromagnetic Environment, Luoyang, China","2018 IEEE 18th International Conference on Communication Technology (ICCT)","","2018","","","1426","1430","","","","10.1109/ICCT.2018.8600065","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8600065","deep learning;jamming factor identification;electronic information system;convolution neural network","Jamming;Convolution;Information systems;Kernel;Receivers;Deep learning;Training","feature extraction;jamming;learning (artificial intelligence);object detection;object recognition;signal detection;superheterodyne receivers","anti-jamming measures;noise jamming factor identification;superheterodyne receiver;jamming factors identification;deep learning;jamming recognition method;expert knowledge;deep learning approach;jamming pattern diversity;feature extraction;jamming identification;electronic information system","","1","","","","","","IEEE","IEEE Conferences"
