"Localization of the Spectra of Laplacian Matrices in the Region Bounded by an Ellipse","R. Agaev","Trapeznikov Institute of Control Sciences,Moscow,Russia","2019 Twelfth International Conference "Management of large-scale system development" (MLSD)","","2019","","","1","4","","","","10.1109/MLSD.2019.8911096","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8911096","localization of the spectra;Krein equation;Laplacian spectra","Laplace equations;Eigenvalues and eigenfunctions;Mathematical model;Symmetric matrices;Protocols;Multi-agent systems;Convergence","inverse problems;matrix algebra","Laplacian matrices;ellipse;Krein equation;Lyapunov equation","","1","","","","","","IEEE","IEEE Conferences"
"Risk Management in Hierarchical Systems","M. Gorelov","Federal Research Center "Computer Science and Control" of the Russian Academy of Sciences,Dorodnicyn Computing Centre,Moscow,Russia","2019 Twelfth International Conference "Management of large-scale system development" (MLSD)","","2019","","","1","5","","","","10.1109/MLSD.2019.8911097","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8911097","informational theory of hierarchical systems;maximum guaranteed result in the game with a benevolent player;principle "Value at Risk"","Games;Biological system modeling;Uncertainty;Companies;Hierarchical systems;Topology;Reliability","","","","","","","","","","IEEE","IEEE Conferences"
"Electronic Medical Records as a Tool of a Large Hospital Management","A. Mandel; V. Maksakov; Y. Dorofeyuk; M. Shifrin","V.A. Trapeznikov Institute of Control Sciences RAS,Moscow,Russia; V.A. Trapeznikov Institute of Control Sciences RAS,Moscow,Russia; V.A. Trapeznikov Institute of Control Sciences RAS,Moscow,Russia; V.A. Trapeznikov Institute of Control Sciences RAS,Moscow,Russia","2019 Twelfth International Conference "Management of large-scale system development" (MLSD)","","2019","","","1","4","","","","10.1109/MLSD.2019.8911098","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8911098","large hospitals;management system;electronic medical records","Hospitals;Process control;Electronic medical records;Control systems;Organizations","electronic health records;health care;hospitals;patient care","hospital management system;medical care;electronic medical records","","","","","","","","IEEE","IEEE Conferences"
"Instruments of Configuration Management in Nuclear Power Plant Projects","A. S. Korolev; A. A. Kubarskaya","MIREA – Russian Technological University,Candidate of Engineering Science, Associate Professor,Moscow,Russian Federation; National Research Nuclear University MEPhI,Master’s Degree Student,Moscow,Russian Federation","2019 Twelfth International Conference "Management of large-scale system development" (MLSD)","","2019","","","1","3","","","","10.1109/MLSD.2019.8911099","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8911099","configuration management;configuration management instruments;nuclear power plant;PLM","Configuration management;Instruments;Power generation;Documentation;Task analysis;Standards;Organizations","configuration management;ISO standards;nuclear power stations;power engineering computing","nuclear power plant projects;configuration management instruments;IAEA documents;ISO documents;nuclear power plants engineering","","","","","","","","IEEE","IEEE Conferences"
"Application of the Modified Method S and F Approximations for the Study of Density Anomalies Under Hellas Planitia","I. Stepanova; T. Gudkova; A. Batov","Schmidt Institute of Physics of the Earth,Moscow,Russia; Schmidt Institute of Physics of the Earth,Moscow,Russia; Schmidt Institute of Physics of the Earth,V. A. Trapeznikov Institute of Control Sciences,Moscow,Russia","2019 Twelfth International Conference "Management of large-scale system development" (MLSD)","","2019","","","1","3","","","","10.1109/MLSD.2019.8911100","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8911100","Mars;Hellas Planitia;regularization;integral;representation;modified;optimal;gravity anomalies;topography","Gravity;Inverse problems;Earth;Harmonic analysis;Surface topography","astronomical techniques;Mars;planetary surfaces","density anomalies;Hellas Planitia region;anomalous masses locations;modified method S approximations;modified method F approximations","","","","","","","","IEEE","IEEE Conferences"
"Validation of Architectural Solutions within Implementation of Projects for Radioactive Waste Processing Mobile Facilities","A. S. Korolev; A. I. Burlakov","MIREA – Russian Technological University,Candidate of Engineering Science, Associate Professor,Moscow,Russian Federation; National Research Nuclear University MEPhI,Master’s Degree Student,Moscow,Russian Federation","2019 Twelfth International Conference "Management of large-scale system development" (MLSD)","","2019","","","1","4","","","","10.1109/MLSD.2019.8911101","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8911101","validation;architecture;systems engineering;radioactive waste","Radioactive waste;Stakeholders;Tools;Modeling;Organizations;Safety","","","","","","","","","","IEEE","IEEE Conferences"
"Observation Subsystem Design for an Unmanned Aerial Vehicle Under Undefined External Actions","K. Ju. G.; K. D. V.","V.A. Trapeznikov Institute of Control Sciences RAS, Moscow, Russia; V.A. Trapeznikov Institute of Control Sciences RAS, Moscow, Russia","2019 Twelfth International Conference "Management of large-scale system development" (MLSD)","","2019","","","1","5","","","","10.1109/MLSD.2019.8911102","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8911102","unmanned aerial vehicle;tracking;block approach;state and disturbance observer;piecewise linear functions","Observers;Measurement uncertainty;Unmanned aerial vehicles;Generators;Noise measurement;Real-time systems;Trajectory","autonomous aerial vehicles;feedback;observers;vectors","UAV;external uncontrolled disturbances;incomplete measurements;state vector;state observers;tracking system;undefined external actions;unmanned aerial vehicle;observation subsystem design","","","","","","","","IEEE","IEEE Conferences"
"Simulation of Thermal Fields in an Anisotropic Alternating Saturated Porous Medium for Environmental Monitoring Tasks Using UAV","M. Romanova; P. Trefilov; I. Ischuk; A. Shevchenko; A. Iskhakov; M. Mamchenko; A. Dolgov","V. A. Trapeznikov Institute of Control Sciences of Russian Academy of Sciences,Moscow,Russian Federation; V. A. Trapeznikov Institute of Control Sciences of Russian Academy of Sciences,Moscow,Russian Federation; Tambov State Technical University,Tambov,Russian federation; V. A. Trapeznikov Institute of Control Sciences of Russian Academy of Sciences,Moscow,Russian Federation; V. A. Trapeznikov Institute of Control Sciences of Russian Academy of Sciences,Moscow,Russian Federation; V. A. Trapeznikov Institute of Control Sciences of Russian Academy of Sciences,Moscow,Russian Federation; Military-Air Academy Named After Professor N.E. Zhukovsky and Yu.A. Gagarin,Military Education and Research Centre of Military-Air Forces,Voronezh,Russian Federation","2019 Twelfth International Conference "Management of large-scale system development" (MLSD)","","2019","","","1","3","","","","10.1109/MLSD.2019.8911103","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8911103","environmental monitoring;temperature field;anisotropic alternating-saturated porous medium;soil;UAV","Soil;Heating systems;Temperature measurement;Mathematical model;Remote sensing;Temperature distribution;Unmanned aerial vehicles","autonomous aerial vehicles;environmental monitoring (geophysics);infrared imaging;porous materials;remote sensing;soil","UAV;hidden thermal fields sources;computer simulation;environmental monitoring tasks;anisotropic alternating saturated porous medium","","","","","","","","IEEE","IEEE Conferences"
"Large Scale Solar and Wind Power: Systemic Impact","S. P. Filippov; M. D. Dilman","Russian Academy of Sciences,Energy Research Institute,Moscow,Russia; Russian Academy of Sciences,Energy Research Institute,Moscow,Russia","2019 Twelfth International Conference "Management of large-scale system development" (MLSD)","","2019","","","1","5","","","","10.1109/MLSD.2019.8911104","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8911104","renewable energy;systemic impacts;stochastic power generation;solar park;wind park;thermal power station;combined-cycle power plants;maneuverability","Power grids;Wind power generation;Renewable energy sources;Wind farms;Production","hybrid power systems;power grids;solar power stations;stochastic processes;wind power plants","Russia;large scale solar power;power grid;stochastic nature;solar wind parks;wind power","","","","","","","","IEEE","IEEE Conferences"
"Multiexpert Planning System for Repair Programs of Power-Generating Equipment","V. Borodin; A. Andryushin; O. Protalinsky; A. Khanova","Astrakhan State Technical University,Department of Automatics and control,Astrakhan,Russia; Moscow Power Engineering Institute,department of Automated control systems of thermal processes,Moscow,Russia; Moscow Power Engineering Institute,department of Automated control systems of thermal processes,Moscow,Russia; Astrakhan State Technical University,department Applied informatics,Astrakhan,Russia","2019 Twelfth International Conference "Management of large-scale system development" (MLSD)","","2019","","","1","5","","","","10.1109/MLSD.2019.8911105","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8911105","multiexpert systems;predictive analysis;computer assisted learning;power engineering;repair program","Production;Maintenance engineering;Knowledge based systems;Decision trees;Classification algorithms;Computer aided instruction;Heuristic algorithms","data analysis;decision making;decision support systems;expert systems;maintenance engineering;pattern classification;planning (artificial intelligence);power apparatus;power engineering computing","multiexpert planning system;power-generating equipment;repair program planning;decision making support;knowledge gaining;classification model;knowledge base;historical data;predictive analysis system;power-generating enterprises","","","","","","","","IEEE","IEEE Conferences"
"Large-Scale Information Systems based on Conceptual Models","V. Vykhovanets","Institute of Control Sciences Russian Academy of Sciences,Moscow,Russia","2019 Twelfth International Conference "Management of large-scale system development" (MLSD)","","2019","","","1","4","","","","10.1109/MLSD.2019.8911106","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8911106","information system;subject domain;mental abstractions;identification;association;generalization;conceptual structure;conceptual model;knowledge presentation;knowledge inference","Information systems;Nickel;Finite element analysis;Password;Data models;Load modeling;Semantics","information systems","information systems;conceptual models;conceptual structure;generalization map;association map;semantic invariance;formalism","","","","","","","","IEEE","IEEE Conferences"
"Dynamic Capacity Expansion Problem in Competitive Markets","V. Akinfiev","Institute of Control Sciences of RAS,Moscow,Russian Federation","2019 Twelfth International Conference "Management of large-scale system development" (MLSD)","","2019","","","1","3","","","","10.1109/MLSD.2019.8911107","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8911107","capacity expansion problem;investment choice;oligopoly","Companies;Production;Investment;Optimization;Mathematical model;Numerical models;Nash equilibrium","game theory;investment;oligopoly","dynamic capacity expansion problem;oligopoly market;financial performance;demand uncertainty;mathematical model;investments;competitive oligopolistic markets;Nash equilibrium;optimization problem;elastic demand;Cournot market;inelastic demand;interrelated problems;quadratic optimization;mixed complementarity problem;multiagent modeling;simulation model;dynamic bimatrix game","","","","","","","","IEEE","IEEE Conferences"
"Main Approaches to Neuro-Evolutionary Imitation Modeling of Macroeconomic Systems","K. Mikhail","Institute of Management Problems. V.A. Trapeznikova RAS,Financial University under the Government of the Russian Federation,Moscow,Russia","2019 Twelfth International Conference "Management of large-scale system development" (MLSD)","","2019","","","1","4","","","","10.1109/MLSD.2019.8911108","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8911108","machine learning;simulation modeling;agent modeling;economic-mathematical methods;evolutionary programming;neuroevolution","Biological system modeling;Computational modeling;Economics;Adaptation models;Machine learning;Numerical models;Bars","economic forecasting;evolutionary computation;learning (artificial intelligence);macroeconomics;multi-agent systems;neural nets","neuro-evolutionary imitation modeling;macroeconomic systems;agent-based modeling;economic systems;critical observations;macroeconomic forecasting;evolutionary methods;machine learning","","","","","","","","IEEE","IEEE Conferences"
"Algorithms of Expert-Statistical Data Processing in the Problems of Decision-Making","A. Mandel","V.A. Trapeznikov Institute of Control Sciences RAS,Moscow,Russia","2019 Twelfth International Conference "Management of large-scale system development" (MLSD)","","2019","","","1","4","","","","10.1109/MLSD.2019.8911109","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8911109","decision support systems;uncertainty conditions;expert-statistical information processing;test bench","Time series analysis;Decision support systems;Uncertainty;Forecasting;Decision making;Mathematical model","decision making;decision support systems;expert systems;statistical analysis","information processing;expert-statistical methods;DSS;decision support systems;decision-making;expert-statistical data processing","","","","","","","","IEEE","IEEE Conferences"
"Emotionally Dependent Oculographic and Brain-Computer Interfaces Based on Additional Channel of Human-Computer Communication","Y. A. Turovskii; S. V. Borzunov; A. A. Vakhtin","Voronezh State University,V. A. Trapeznikov Institute of Control Sciences of Russian Academy of Sciences,Moscow,Russia; Voronezh State University,Voronezh,Russia; Voronezh State University,Voronezh,Russia","2019 Twelfth International Conference "Management of large-scale system development" (MLSD)","","2019","","","1","5","","","","10.1109/MLSD.2019.8911110","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8911110","human-machine interface;heart rate variability;emotionally-dependent interface;feedback","Heart rate variability;Microprogramming;Stress;Human computer interaction;Computer interfaces;Computational modeling;Monitoring","brain-computer interfaces;electrocardiography;electro-oculography;human computer interaction;medical signal processing","oculographic interface;human-computer communication;brain-computer interfaces;patient signals;heart rate variability spectrum;pulse waves;RR intervals;pulse indicators;mean-square deviation;resource intensity;interface rate;emotional state;firmware level;oculographic neurocomputer interfaces;involuntarily controlled signals","","","","","","","","IEEE","IEEE Conferences"
"Control Algorithms for Large-Scale Railway Network Logistics","V. Babikov; V. Polozhishnikov; A. Zalozhnev","Russian Academy of Sciences,V.A. Trapeznikov Institute of Control Sciences,Moscow,Russia; JSC Russian Railways,Software Development and Implementation Center,Moscow,Russia; Russian Academy of Sciences,V.A. Trapeznikov Institute of Control Sciences,Moscow,Russia","2019 Twelfth International Conference "Management of large-scale system development" (MLSD)","","2019","","","1","4","","","","10.1109/MLSD.2019.8911111","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8911111","supply chain management;large-scale railway network;rail cargo logistics;preferred control algorithm selection;decision making problem;statistical approach","Rails;Random variables;Rail transportation;Standards;Logistics;Supply chain management","freight handling;logistics;optimisation;railways;supply chain management;transportation","control algorithm selection;railway network logistics;logistics process optimization;rail cargo logistics;destination stations;dispatch stations;supply chain management","","","","","","","","IEEE","IEEE Conferences"
"The Use of Deep Neural Networks to Recognize Network Traffic Abnormalities in Enterprise Information and Telecommunication Systems","O. S. Amosov; S. G. Amosova; Y. S. Ivanov; S. V. Zhiganov","V.A. Trapeznikov Institute of Control Sciences of Russian Academy of Sciences,Laboratory of Intellectual Control Systems and Modelling,Moscow,Russia; V.A. Trapeznikov Institute of Control Sciences of Russian Academy of Sciences,Laboratory of Cyber-physical Systems,Moscow,Russia; Komsomolsk-on-Amur state university,Department of Industrial Electronics,Komsomolsk-on-Amur,Russia; Komsomolsk-on-Amur state university,Department of Network and System Administration,Komsomolsk-on-Amur,Russia","2019 Twelfth International Conference "Management of large-scale system development" (MLSD)","","2019","","","1","5","","","","10.1109/MLSD.2019.8911112","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8911112","network traffic abnormality;network attack;classification;deep neural network;DoS attack","Training;Telecommunication traffic;Clustering algorithms;Recurrent neural networks;Correlation;Computer crime","computer network security;neural nets;telecommunication traffic","telecommunication systems;network traffic abnormalities;different deep neural network architectures;neural networks layers combinations;deep neural networks;enterprise information","","","","","","","","IEEE","IEEE Conferences"
"The Multicriteria Choice Problem of the Loan and Deposit Policy of the Coalition of Borrowers","O. B. Bayramov; I. I. Gasanov","Dorodnicyn Computing Centre of the Russian Academy of Sciences (CC FRC IC RAS),Moscow,Russia; Dorodnicyn Computing Centre of the Russian Academy of Sciences (CC FRC IC RAS),Moscow,Russia","2019 Twelfth International Conference "Management of large-scale system development" (MLSD)","","2019","","","1","4","","","","10.1109/MLSD.2019.8911113","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8911113","a coalition of borrowers;linear programming;multicriteria optimization;parameter space investigation method;computational experiment","Investment;Instruments;Upper bound;Computational modeling;Optimization;Aerospace electronics;Organizations","banking;discrete time systems;optimisation;organisational aspects","multicriteria choice problem;borrowers coalition;organizational structure;traditional bank;discrete-time model;bilevel optimization problem;loan rates;loan policy;deposit policy","","","","","","","","IEEE","IEEE Conferences"
"About the Possibilities of the Operational Gaming Simulation of the Processes of Logistic Interactions","V. Shevchenko","FRC CSC RAS,Russian Academy of Sciences,Moscow,Russia","2019 Twelfth International Conference "Management of large-scale system development" (MLSD)","","2019","","","1","4","","","","10.1109/MLSD.2019.8911114","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8911114","game theory;operational game;logistics;coalition;decision support","Games;Economics;Supply chains;Measurement","game theory;logistics","operational gaming simulation;logistic interaction;operational game processes;logistic nature;operational game scenario modeling;logistics coalitions;IAS decision support generation;universal platform","","","","","","","","IEEE","IEEE Conferences"
"Algorithm for Scheduling a Flight of a Group of Aircraft to Implement an Optimal Landing Plan","E. Kulida; N. Egorov; V. Lebedev","Sciences of Russian Academy of Sciences,V. A. Trapeznikov Institute of Control,Moscow,Russia; Sciences of Russian Academy of Sciences,V. A. Trapeznikov Institute of Control,Moscow,Russia; Sciences of Russian Academy of Sciences,V. A. Trapeznikov Institute of Control,Moscow,Russia","2019 Twelfth International Conference "Management of large-scale system development" (MLSD)","","2019","","","1","4","","","","10.1109/MLSD.2019.8911115","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8911115","a group of aircraft;scheduling;landing plan;speed along the trajectory","Aircraft;Trajectory;Indexes;Schedules;Acceleration;Scheduling;Aerospace control","aircraft;optimisation;scheduling","optimal landing plan;task scheduling;aircraft;flight scheduling","","","","","","","","IEEE","IEEE Conferences"
"The Development and Application Signal Graphs and Discrete-Continuous Laplace Transform Methods for the Heat Exchangers Characteristics Determining","G. Pikina; F. Pashchenko","Control Sciences Institute of Russian Science Academy,National Research University "MPEI",Moscow,Russia; Physic-Technical Institute (State University),Control Sciences Institute of Russian Science Academy,Moscow,Russia","2019 Twelfth International Conference "Management of large-scale system development" (MLSD)","","2019","","","1","5","","","","10.1109/MLSD.2019.8911116","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8911116","heat exchangers;multipoint models;signal graph method;discrete-continuous Laplace transform","Heating systems;Mathematical model;Biological system modeling;Transfer functions;Heat transfer;Laplace equations;Computational modeling","convection;coolants;graph theory;heat exchangers;Laplace transforms","single-phase agents;direct-flow convective heat exchangers;counter-flow convective heat exchangers;external boiling;convective surfaces;radiation surfaces;heat exchanger characteristics;discrete-continuous Laplace transform","","","","","","","","IEEE","IEEE Conferences"
"Smart Plug Design for Demand Side Management Program","I. B. Dhaou","Qassim University,Unaizah College of Engineering,Saudi Arabia","2019 4th International Conference on Power Electronics and their Applications (ICPEA)","","2019","","","1","5","","","","10.1109/ICPEA1.2019.8911130","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8911130","Internet of Things;Smart grids;Middleware.","Plugs;Current measurement;Home appliances;Smart meters;Voltage measurement;Temperature measurement;Protocols","demand side management;Internet of Things;power engineering computing;protocols;smart power grids;Zigbee","RMS value;power factor;instantaneous current measurement;Arduino;Zigbee based communication protocol;inter-operable smart plug;IoT;Internet of Things;smart grid;demand side management program;smart plug design;smart meter;smart plug prototype","","","","","","","","IEEE","IEEE Conferences"
"A Study on Fuel Cell Electric Unmanned Aerial Vehicle","K. Kaya; Y. Hames","Iskenderun Technical University,Electrical and Electronics Engineering,Hatay,Turkey; Iskenderun Technical University,Electrical and Electronics Engineering,Hatay,Turkey","2019 4th International Conference on Power Electronics and their Applications (ICPEA)","","2019","","","1","6","","","","10.1109/ICPEA1.2019.8911131","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8911131","UAV;FC-EUAV;PEMFC;Li-ion battery;supercapacitor","Supercapacitors;Unmanned aerial vehicles;Fuel cells;Lithium-ion batteries;Task analysis;Power electronics","aircraft power systems;autonomous aerial vehicles;DC-DC power convertors;fuel cell vehicles;hybrid power systems;proton exchange membrane fuel cells;secondary cells;solar powered vehicles;supercapacitors","energy flow;electronic control unit;DC/DC converters;lithium-ion battery;battery-powered unmanned aerial vehicles;fuel cell electric unmanned aerial vehicles;limited long flight endurance;short-lived flight endurance;fuel cell electric unmanned aerial vehicle;FC-EUAV system;supercapacitor triple hybrid power system;polymer electrolyte membrane fuel cell;fossil fuels;Li","","","","","","","","IEEE","IEEE Conferences"
"Computation of the Axial and Radial forces in the Windings of the Power Transformer","K. Dawood; G. Komurgoz; F. Isik","Istanbul Technical University,Electrical Engineering Department,Istanbul,Turkey; Istanbul Technical University,Electrical Engineering Department,Istanbul,Turkey; Astor Transformers,Research & Development Director,Ankara,Turkey","2019 4th International Conference on Power Electronics and their Applications (ICPEA)","","2019","","","1","6","","","","10.1109/ICPEA1.2019.8911132","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8911132","Axial force;electromagnetic force;radial force;short-circuit conditions;transformer","Windings;Force;Power transformers;Low voltage;Electromagnetic forces;High-voltage techniques;Finite element analysis","electromagnetic forces;finite element analysis;power transformers;short-circuit currents;transformer windings","short-circuit conditions;finite element analysis;three-phase transformer model;radial forces;high voltage windings;low voltage windings;power transformer winding;electrical power system;axial forces;transformer internal electromagnetic forces","","","","","","","","IEEE","IEEE Conferences"
"Electromagnetic and Thermal Analysis of a Domestic Induction Cooker Coil","N. E. TOPUZ; K. DAWOOD; Ü. KAYA; G. ODABAŞ; G. KÖMÜRGÖZ","Design Engineer ARCELİK A.Ş.,Istanbul,Turkey; Istanbul Technical University,Electrical Engineering Department,Istanbul,Turkey; R & D Engineer ARCELİK A.Ş.,Istanbul,Turkey; R& D Senior Specialist ARCELİK A.Ş.,Istanbul,Turkey; Istanbul Technical University,Electrical Engineering Department,Istanbul,Turkey","2019 4th International Conference on Power Electronics and their Applications (ICPEA)","","2019","","","1","5","","","","10.1109/ICPEA1.2019.8911134","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8911134","cooker design;finite element method;induction cooker;modelling;thermal analysis","Finite element analysis;Thermal analysis;Wires;Ferrites;Temperature distribution;Heating systems;Conductors","coils;domestic appliances;electromagnetism;finite element analysis;induction heating;magnetic flux;thermal analysis","electromagnetic analysis;ANSYS electronics desktop;magnetic flux density distribution;finite element method results;thermal analysis;domestic applications;commercially available induction cooker;3-dimensional finite element model;domestic induction cooker coil;ANSYS Fluent;ANSYS Workbench;thermal characters","","","","","","","","IEEE","IEEE Conferences"
"A two-stage sizing method of standalone solar lighting systems","H. Zerari; L. Messikh; A. Dendouga; A. Kouzou; S. E. Bekhouche; S. Ouchtati; A. Chergui","University of Skikda,Automatics Laboratory (LAS),Algeria; University of Skikda,Automatics Laboratory (LAS),Algeria; University of Biskra,Department electrical engineering,Algeria; University of Djelfa,Applied Automation and Industrial Diagnostics Laboratory,Algeria; University of Djelfa,Department of Electrical Engineering,Algeria; University of Skikda,Electronics Research Laboratory of Skikda (LRES),Algeria; University of Skikda,Electronics Research Laboratory of Skikda (LRES),Algeria","2019 4th International Conference on Power Electronics and their Applications (ICPEA)","","2019","","","1","5","","","","10.1109/ICPEA1.2019.8911135","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8911135","Photovoltaic power source;Standalone solar lighting system;PVSYST simulation.","Batteries;Solar panels;Lighting;Sun;Generators","building integrated photovoltaics;energy consumption;power engineering computing;solar cell arrays;street lighting","photovoltaic generator;PVSYST software;energy consumption;grid-powered lighting systems;Biskra streets;Skikda streets;charge controller;battery backup;DC lamp;remotely controlled systems;solar lighting systems;two-stage sizing method;solar panel","","","","","","","","IEEE","IEEE Conferences"
"A Hardware Dynamic Pricing based Energy Management System","R. Ahmed; M. Amer","Arab Academy for Science and Technology & Maritime Transport,Electric and Control Dept. College of Engineering and Technology,Alexandria,Egypt; Arab Academy for Science and Technology & Maritime Transport,Basic and Applied Science Dept. College of Engineering and Technology,Alexandria,Egypt","2019 4th International Conference on Power Electronics and their Applications (ICPEA)","","2019","","","1","5","","","","10.1109/ICPEA1.2019.8911136","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8911136","Dynamic Pricing;Demand Response;Smart Grid;Smart Meter;Smart Plug.","Pricing;Smart meters;Load management;Smart grids;Home appliances;Power system dynamics","energy conservation;energy consumption;energy management systems;microprocessor chips;power engineering computing;power system economics;pricing;smart meters;smart power grids","smart grid;consumption control;hardware energy management system;electricity provider;time pricing model;Nude MCU Arduino smart plug;electricity production;energy efficiency;hardware dynamic pricing based energy management system;energy sector;energy production;energy consumption;electricity providers;Raspberry Pi 3 based smart meter","","","","","","","","IEEE","IEEE Conferences"
"Design of Integer Order Approximation Fractional Order Controller with for Automatic Voltage Regulation System","B. YILDIRIM; M. T. ÖZDEMİR; İ. EKE","Bingöl University,School of Vocational and Tech.,Bingöl,Turkey; Firat University,Electrical and Electronics Engineering, Faculty of Engineering,Elaziğ,Turkey; Kirikkale University,Electrical and Electronics Engineering, Faculty of Engineering,Kirikkale,Turkey","2019 4th International Conference on Power Electronics and their Applications (ICPEA)","","2019","","","1","6","","","","10.1109/ICPEA1.2019.8911137","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8911137","Automatic Voltage Regulation;Integer Order Approximation Fractional Order Controller;Ant Colony Optimization;Multi Objective Cost Function","Mathematical model;Power system stability;Voltage control;Generators;Transfer functions;Control systems;Power electronics","approximation theory;control system synthesis;frequency-domain analysis;power system control;stability;three-term control;voltage control;voltage regulators","IOAFOPI controller;controller gains;ant colony optimization method;continued fractional expansion method;AVR system;electrical power systems;voltage value;automatic voltage regulation system;integer order approximation fractional order controller;frequency domain responses;time domain responses;multipurpose cost function","","","","","","","","IEEE","IEEE Conferences"
"Study on The Improvement of Permanent Magnet Synchronous Generator Based Wind Energy System by Integration of Ultracapacitor","N. Sabbar; A. M. Vural","University of Gaziantep,Electrical and Electronics Engineering Department,Şehitkamil / Gaziantep,Turkey,27310; University of Gaziantep,Electrical and Electronics Engineering Department,Şehitkamil / Gaziantep,Turkey,27310","2019 4th International Conference on Power Electronics and their Applications (ICPEA)","","2019","","","1","6","","","","10.1109/ICPEA1.2019.8911138","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8911138","Permanent Magnet Synchronous Generator;Back-To-Back Modular Multilevel Converters;Wind Energy System;Ultracapacitor;Supercapacitor.","Supercapacitors;Circuit faults;Reactive power;Power electronics;Wind energy;Wind turbines","permanent magnet generators;power convertors;supercapacitors;synchronous generators;wind power plants;wind turbines","back-to-back MMC;modular multilevel converters;power electronic converter;density characteristics;high-power efficiency;permanent magnetic synchronous generator;wind turbines today;permanent magnet synchronous generator;PMSG based wind energy system;ultracapacitor;output power characteristics","","","","","","","","IEEE","IEEE Conferences"
"Performance Results of Photovoltaic/Fuel Cell Based Hybrid Energy System under Variable Conditions","M. S. AYGEN; M. İNCİ","İskenderun Technical University,Electrical & Electronics Engineering,İskenderun,Hatay,Turkey,31200; İskenderun Technical University,Mechatronics Engineering,İskenderun,Hatay,Turkey,31200","2019 4th International Conference on Power Electronics and their Applications (ICPEA)","","2019","","","1","6","","","","10.1109/ICPEA1.2019.8911139","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8911139","Hybrid system;power flow control;maximum power point tracking;variable conditions","Inverters;Switches;Maximum power point trackers;Load flow;Voltage control;Hybrid power systems;Load flow control","DC-DC power convertors;fuel cell power plants;fuel cells;hybrid power systems;invertors;load flow control;maximum power point trackers;photovoltaic power systems;power generation control;power grids","abc/dq transform based power flow controller;no-load conditions;phase grid connection;PV module;different irradiation levels;different system temperatures;hybrid system;dc-dc conversion part;maximum power point tracking algorithm;utility-grid;energy generation sources;optimal power flow;inverter-part;optimization;dynamic operation;variable conditions;hybrid energy system","","","","","","","","IEEE","IEEE Conferences"
"ICPEA 2019 Program","","","2019 4th International Conference on Power Electronics and their Applications (ICPEA)","","2019","","","i","xiii","","","","10.1109/ICPEA1.2019.8911140","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8911140","","","","","","","","","","","","IEEE","IEEE Conferences"
"Table of contents","","","2019 4th International Conference on Power Electronics and their Applications (ICPEA)","","2019","","","i","iii","","","","10.1109/ICPEA1.2019.8911141","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8911141","","","","","","","","","","","","IEEE","IEEE Conferences"
