"Fusion of radar and optical sensors for space robotic vision","S. Shaw; R. DeFigueiredo; K. Krishen","Dept. of Electr. & Comput. Eng., Rice Univ., Houston, TX, USA; Dept. of Electr. & Comput. Eng., Rice Univ., Houston, TX, USA; Dept. of Electr. & Comput. Eng., Rice Univ., Houston, TX, USA","Proceedings. 1988 IEEE International Conference on Robotics and Automation","","1988","","","1842","1846 vol.3","","","","10.1109/ROBOT.1988.12334","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=12334","","Laser radar;Spaceborne radar;Optical sensors;Robot sensing systems;Orbital robotics;Robot vision systems;Shape;Fusion power generation;Power generation;Surface reconstruction","aerospace control;computer vision;iterative methods;photodetectors;radar applications;robots","edge reconstruction;edge recovery;radar;optical sensors;space robotic vision;shadow;microwave/optical sensor fusion","","12","","","","","","IEEE","IEEE Conferences"
"Dynamic motion replanning for unexpected obstacles","A. Meng","Texas Instrum., Inc., Dallas, TX, USA","Proceedings. 1988 IEEE International Conference on Robotics and Automation","","1988","","","1848","1849 vol.3","","","","10.1109/ROBOT.1988.12335","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=12335","","Robot sensing systems;Artificial intelligence;Instruments;Motion planning;Mobile robots","computational geometry;graph theory;position control;robots","collision free path planning;dynamic motion planning;navigation;mobile robot;find-path problem;visibility graph;motion replanning algorithm;goal location","","","","","","","","IEEE","IEEE Conferences"
"IC wire bond inspection using elliptical model approximation","K. Ngan; S. Kang","Dept. of Electr. Eng., Nat. Univ. of Singapore, Singapore; Dept. of Electr. Eng., Nat. Univ. of Singapore, Singapore","Proceedings. 1988 IEEE International Conference on Robotics and Automation","","1988","","","1850","1851 vol.3","","","","10.1109/ROBOT.1988.12336","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=12336","","Integrated circuit modeling;Wire;Inspection;Shape;Approximation algorithms;Image edge detection;Pixel;Assembly;Bonding processes;Humans","computer vision;inspection;integrated circuit manufacture;lead bonding","computer vision;computerised picture processing;IC wire bond inspection;elliptical model approximation;aberrations","","","","","","","","IEEE","IEEE Conferences"
"A fast and flexible one-dimensional image processing implementation for visual feedback control","R. Richardson; W. Penix; R. Richardson","Ohio State Univ., Columbus, OH, USA; Ohio State Univ., Columbus, OH, USA; Ohio State Univ., Columbus, OH, USA","Proceedings. 1988 IEEE International Conference on Robotics and Automation","","1988","","","1852","1853 vol.3","","","","10.1109/ROBOT.1988.12337","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=12337","","Image processing;Feedback control;Welding;Robots;Process control;Software systems;Real time systems;Joining materials;Optical materials;Optical feedback","arc welding;computer vision;feedback;process control;video signals","ID image processing system;computer vision;visual feedback control;sample rates;video rates;arc-welding robots","","","","","","","","IEEE","IEEE Conferences"
"Research issues in robot safety","J. Graham","Dept. of Eng. Math. & Comput. Sci., Louisville Univ., KY, USA","Proceedings. 1988 IEEE International Conference on Robotics and Automation","","1988","","","1854","1855 vol.3","","","","10.1109/ROBOT.1988.12338","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=12338","","Service robots;Human factors;Human robot interaction;Railway safety;Robot sensing systems;Educational robots;Workstations;Robotics and automation;Personnel;Robot programming","human factors;industrial robots;robots;safety","robot safety;human factors;design;systems engineering","","3","","","","","","IEEE","IEEE Conferences"
"A net-based approach to the synthesis of nondeterministic robot plans","D. Bahler","Dept. of Comput. Sci., North Carolina State Univ., Raleigh, NC, USA","Proceedings. 1988 IEEE International Conference on Robotics and Automation","","1988","","","1856","1857 vol.3","","","","10.1109/ROBOT.1988.12339","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=12339","","Robots;Robotics and automation;Resource management;Computer science;Problem-solving;Application software;Petri nets;Logic;Production facilities","industrial robots;network topology;operations research;production control","condition-event nets;industrial robots;production control;operations research;nondeterministic robot plans;functionality;resource allocation;persistence;multiagent plans;nondeterministic mutual exclusion","","","","","","","","IEEE","IEEE Conferences"
"Camera calibration methodology based on a linear perspective transformation error model","G. Puskorius; L. Feldkamp","Ford Motor Co., Dearborn, MI, USA; Ford Motor Co., Dearborn, MI, USA","Proceedings. 1988 IEEE International Conference on Robotics and Automation","","1988","","","1858","1860 vol.3","","","","10.1109/ROBOT.1988.12340","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=12340","","Cameras;Calibration;Optical distortion;Optical sensors;Solid modeling;Geometrical optics;Iterative methods;Least squares methods;Optical devices;Optical computing","aberrations;calibration;cameras;CCD image sensors;computer vision;iterative methods","absolute stereo calibration;linear perspective transformation error model;camera model;Gaussian optics;aberration;geometric radial distortion;inference;camera model;iterative linear least squares;CCD array cameras","","5","","","","","","IEEE","IEEE Conferences"
"Planning repair sequences using the AND/OR graph representation of assembly plans","L. Homem de Mello; A. Sanderson","Dept. of Electr. & Comput. Eng., Carnegie-Mellon Univ., Pittsburgh, PA, USA; ","Proceedings. 1988 IEEE International Conference on Robotics and Automation","","1988","","","1861","1862 vol.3","","","","10.1109/ROBOT.1988.12341","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=12341","","Robotic assembly;Intelligent robots;Orbital robotics;Power generation;Workstations;Satellites;Assembly systems;Home computing;Application software;Delay","assembling;graph theory;production control;scheduling","repair sequence planning;scheduling;production control;AND/OR graph;assembly;space-based satellite equipment","","11","","","","","","IEEE","IEEE Conferences"
"Matching of developable surfaces","H. Lu; T. Sze","Dept. of Electr. Eng., Pittsburgh Univ., PA, USA; Dept. of Electr. Eng., Pittsburgh Univ., PA, USA","Proceedings. 1988 IEEE International Conference on Robotics and Automation","","1988","","","1863","1864 vol.3","","","","10.1109/ROBOT.1988.12342","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=12342","","Image recognition;Service robots;Object recognition;Impedance matching;Application software;Face detection;Computer vision;Image segmentation","pattern recognition;picture processing","developable surfaces matching;pattern recognition;picture recognition;line-of-curvature description;Gaussian sphere;model surface","","1","","","","","","IEEE","IEEE Conferences"
"A consideration of automatic acquisition of the shape of a three dimensional object using moire topography","T. Koezuka; J. Thomine; K. Akiyama; Y. Kobayashi","ATR Commun. Syst. Res. Lab., Osaka, Japan; ATR Commun. Syst. Res. Lab., Osaka, Japan; ATR Commun. Syst. Res. Lab., Osaka, Japan; ATR Commun. Syst. Res. Lab., Osaka, Japan","Proceedings. 1988 IEEE International Conference on Robotics and Automation","","1988","","","1865","1866 vol.3","","","","10.1109/ROBOT.1988.12343","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=12343","","Shape;Gratings;Data mining;Surfaces;Optical filters;Frequency;Communication systems;Poles and towers;Algorithm design and analysis;Image sampling","computerised pattern recognition;computerised picture processing;moire fringes","3 D object shape acquisition;pattern recognition;picture processing;moire topography;gratings;contour lines;moire fringes","","2","","","","","","IEEE","IEEE Conferences"
"A position sensor based torque control method for a DC motor with reduction gears","K. Tanie; K. Yokoi; M. Kaneko; T. Fukuda","Minist. of Int. Trade & Ind., Tsukuba Science City, Ibaraki, Japan; Minist. of Int. Trade & Ind., Tsukuba Science City, Ibaraki, Japan; Minist. of Int. Trade & Ind., Tsukuba Science City, Ibaraki, Japan; ","Proceedings. 1988 IEEE International Conference on Robotics and Automation","","1988","","","1867","1870 vol.3","","","","10.1109/ROBOT.1988.12344","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=12344","","Torque control;DC motors;Gears;Servomechanisms;Servomotors;Frequency;Rotors;Manipulators;Robotic assembly;Mechanical engineering","DC motors;position control;robots;servomotors;torque control;variable speed gear","position sensor based torque control;DC motor;reduction gears;DC servomotor;position controls;rotor;manipulator","","4","","","","","","IEEE","IEEE Conferences"
"Automated orbital rendezvous considerations","R. Lea","NASA Johnson Space Center, Houston, TX, USA","Proceedings. 1988 IEEE International Conference on Robotics and Automation","","1988","","","1871","1872 vol.3","","","","10.1109/ROBOT.1988.12345","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=12345","","Fuzzy sets;Automatic control;Humans;Control system synthesis;Decision making;Remotely operated vehicles;Mobile robots;Space technology;Process control;Sensor systems and applications","aerospace computing;aerospace control;expert systems;fuzzy set theory;human factors","human decision models;human factor;aerospace control;automated orbital rendezvous control;fuzzy set theory;proximity operations;reasoning;expert systems","","","","","","","","IEEE","IEEE Conferences"
"The development of low cost PC based robot for store applications","A. Al-Anbuky; S. Al-Bermani; J. Zaitoon","Dept. of Syst. & Control Eng., Univ. of Technol., Baghdad, Iraq; Dept. of Syst. & Control Eng., Univ. of Technol., Baghdad, Iraq; Dept. of Syst. & Control Eng., Univ. of Technol., Baghdad, Iraq","Proceedings. 1988 IEEE International Conference on Robotics and Automation","","1988","","","1873","1875 vol.3","","","","10.1109/ROBOT.1988.12346","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=12346","","Costs;Manipulators;Microcomputers;Materials handling;DC motors;Robot programming;Flexible manufacturing systems;Production systems;Delay;Art","computerised control;industrial robots;microcomputer applications;warehouse automation","computerised control;warehouse automation;design;inventory system;Cartesian-type guided manipulator;menu-based commands;robot programming","","1","","","","","","IEEE","IEEE Conferences"
"SPICE-compatible models for multiconductor transmission lines in Laplace-transform domain","A. Djordjevic","Sch. of Electr. Eng., Belgrade Univ., Serbia","IEEE Transactions on Microwave Theory and Techniques","","1997","45","5","569","579","","","","10.1109/22.12473","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=12473","","Multiconductor transmission lines;Frequency;Conductors;Transmission line theory;SPICE;Distributed parameter circuits;Equivalent circuits;Design automation;Couplings;Transmission line matrix methods","transmission line theory;SPICE;equivalent circuits;Laplace transforms","SPICE-compatible model;multiconductor transmission line;Laplace-transform domain;Thevenin equivalent circuit;mode decoupling;lossy line","","12","","","","","","IEEE","IEEE Conferences"
"8th International Conference on Distributed Computing Systems (Cat. No.88CH2541-1)","","","[1988] Proceedings. The 8th International Conference on Distributed","","1988","","","0_1","","","","","10.1109/DCS.1988.12492","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=12492","","","distributed processing;multiprocessing systems;operating systems (computers);protocols;real-time systems","tree-connected architectures;object-oriented distributed systems;interconnection architectures;remote invocation mechanisms;cube-connected architectures;load distribution;bus structures;operation system facilities;multiprocessors;distributed system services;distributed system algorithms;concurrent programming languages;performance studies;monitoring;debugging;distributed software systems;protocols;reliable real-time systems;reliable multicast communication;data availability;load balancing;distributed query processing;multiprocessor system modeling","","","","","","","","IEEE","IEEE Conferences"
"The Clouds distributed operating system: functional description, implementation details and related work","P. Dasgupta; R. LeBlanc; W. Appelbe","Sch. of Inf. & Comput. Sci., Georgia Inst. of Technol., Atlanta, GA, USA; Sch. of Inf. & Comput. Sci., Georgia Inst. of Technol., Atlanta, GA, USA; Sch. of Inf. & Comput. Sci., Georgia Inst. of Technol., Atlanta, GA, USA","[1988] Proceedings. The 8th International Conference on Distributed","","1988","","","2","9","","","","10.1109/DCS.1988.12493","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=12493","","Operating systems;Local area networks;Computer science;Computer network reliability;Computer networks;Resource management","distributed processing;operating systems (computers)","Clouds distributed operating system;functional description;general-purpose computers;local area network;resource management;object/thread model;location transparency;fault tolerance;dynamic reconfiguration","","31","","","","","","IEEE","IEEE Conferences"
"Object memory and storage management in the Clouds kernel","D. Pitts; P. Dasgupta","Dept. of Comput. Sci., Lowell Univ., MA, USA; ","[1988] Proceedings. The 8th International Conference on Distributed","","1988","","","10","17","","","","10.1109/DCS.1988.12494","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=12494","","Memory management;Clouds;Kernel;Computer science;Operating systems;Fault tolerant systems;Gold;Programming environments;Shadow mapping;Software systems","distributed processing;fault tolerant computing;operating systems (computers);programming environments;storage management","object memory;storage management;Clouds kernel;distributed object-based operating system;fault tolerance;location independence;action/object programming environment;object recovery;address spaces;sorting;shadowing","","7","","","","","","IEEE","IEEE Conferences"
"Hierarchical object groups in distributed operating systems","K. Shimizu; M. Maekawa; J. Hamano","Dept. of Inf. Sci., Tokyo Univ., Japan; Dept. of Inf. Sci., Tokyo Univ., Japan; Dept. of Inf. Sci., Tokyo Univ., Japan","[1988] Proceedings. The 8th International Conference on Distributed","","1988","","","18","24","","","","10.1109/DCS.1988.12495","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=12495","","Operating systems;Resource management;Communication system control;Access control;Permission;Signal processing;Information science;Process control;Parallel processing;Network servers","distributed processing;operating systems (computers)","hierarchical object groups;distributed operating systems;software basis;group-oriented communications;group access control;group resource management;job control;parallel processing;servers;object pools;hierarchical resource management","","7","","","","","","IEEE","IEEE Conferences"
"On the bandwidth of a multi-stage network in the presence of faulty components","I. Koren; Z. Koren","Dept. of Electr. & Comput. Eng., Massachusetts Univ., Amherst, MA, USA; Dept. of Electr. & Comput. Eng., Massachusetts Univ., Amherst, MA, USA","[1988] Proceedings. The 8th International Conference on Distributed","","1988","","","26","32","","","","10.1109/DCS.1988.12496","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=12496","","Bandwidth;Intelligent networks;Degradation;Switches;System performance;Performance analysis;Multiprocessor interconnection networks;Power system modeling;Numerical models;Very large scale integration","fault tolerant computing;multiprocessor interconnection networks;performance evaluation","multistage network;bandwidth;faulty components;multistage multiprocessors;shared memory;faulty processors;faulty memories;upper estimate","","3","","","","","","IEEE","IEEE Conferences"
"Dynamic partitioning in a class of parallel systems","M. Jeng; H. Siegel","Comput. Sci. Dept., Houston Univ., TX, USA; ","[1988] Proceedings. The 8th International Conference on Distributed","","1988","","","33","40","","","","10.1109/DCS.1988.12497","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=12497","","Lattices;Power system modeling;Large-scale systems;Computer science;Computer networks;Concurrent computing;Hardware;Costs;Multiprocessor interconnection networks;Resource management","parallel processing","dynamic partitioning;parallel systems;resource fragments;lattice model","","1","","","","","","IEEE","IEEE Conferences"
"High-speed transformation of primitive data types in a heterogeneous distributed computer system","M. Strevell; H. Cragon","Dept. of Electr. Eng., US Air Force Acad., Colorado Springs, CO, USA; ","[1988] Proceedings. The 8th International Conference on Distributed","","1988","","","41","46","","","","10.1109/DCS.1988.12498","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=12498","","Distributed computing;Data structures;Message passing;Military computing;Hardware;Concurrent computing;Laser radar;Springs;High speed optical techniques;Radar signal processing","distributed processing;parallel processing;performance evaluation","high speed transformation;primitive data types;heterogeneous distributed computer system;performance;source processor type","","","","","","","","IEEE","IEEE Conferences"
"Fault tolerant remote procedure call","K. Yap; P. Jalote; S. Tripathi","Dept. of Comput. Sci., Maryland Univ., College Park, MD, USA; Dept. of Comput. Sci., Maryland Univ., College Park, MD, USA; Dept. of Comput. Sci., Maryland Univ., College Park, MD, USA","[1988] Proceedings. The 8th International Conference on Distributed","","1988","","","48","54","","","","10.1109/DCS.1988.12499","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=12499","","Fault tolerance;Sun;Hardware;Computer science;Distributed computing;Educational institutions;Concurrent computing;Computer languages;Drives;Workstations","distributed processing;fault tolerant computing","fault tolerant remote procedure call;hardware failures;cluster;nested procedure calls;Sun workstations","","15","","","","","","IEEE","IEEE Conferences"
"Distributed upcalls: a mechanism for layering asynchronous abstractions","D. Cohrs; B. Miller; L. Call","Dept. of Comput. Sci., Wisconsin Univ., Madison, WI, USA; Dept. of Comput. Sci., Wisconsin Univ., Madison, WI, USA; Dept. of Comput. Sci., Wisconsin Univ., Madison, WI, USA","[1988] Proceedings. The 8th International Conference on Distributed","","1988","","","55","62","","","","10.1109/DCS.1988.12500","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=12500","","Protocols;Network servers;Workstations;User interfaces;Programming profession;Frequency;Communication channels;Debugging;Protection;Computer languages","distributed processing;multiprogramming","distributed upcalls;asynchronous abstractions layering;synchronous interface;remote procedure calls;server structuring system;CLAM;window management system;dynamic loading;4.3BSD Unix;Microvax workstations","","2","","","","","","IEEE","IEEE Conferences"
"DAPHNE: support for distributed applications programming in heterogeneous computer networks","K. Lohr; J. Muller; L. Nentwig","Inst. fur Inf., Freie Univ. Berlin, West Germany; Inst. fur Inf., Freie Univ. Berlin, West Germany; Inst. fur Inf., Freie Univ. Berlin, West Germany","[1988] Proceedings. The 8th International Conference on Distributed","","1988","","","63","71","","","","10.1109/DCS.1988.12501","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=12501","","Application software;Intelligent networks;Computer networks;Runtime;System software;High level languages;Open systems;Operating systems;Mathematical programming;Computer languages","computer networks;distributed processing;programming environments","DAPHNE;distributed applications programming;heterogeneous computer networks;run-time support routines;distributed execution;remote file access;remote login;remote procedure call mechanism;heterogeneous systems software;Modula-2;local area network;Unix;MS-DOS","","3","","","","","","IEEE","IEEE Conferences"
"An interconnection network that exploits locality of communication","K. Sevcik; X. Tan","Comput. Syst. Res. Inst., Toronto Univ., Ont., Canada; ","[1988] Proceedings. The 8th International Conference on Distributed","","1988","","","74","85","","","","10.1109/DCS.1988.12502","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=12502","","Multiprocessor interconnection networks;Application software;Concurrent computing;Programming profession;Program processors;Binary trees;Routing;Artificial intelligence;Large-scale systems;Computer applications","computer architecture;multiprocessor interconnection networks","interconnection network;locality;communication;software components;mapping;multicomputer;multiprocessors;artificial intelligence","","2","","","","","","IEEE","IEEE Conferences"
"Near optimal embedding of binary tree architecture in VLSI","H. Youn; A. Singh","Dept. of Electr. & Comput. Eng., Massachusetts Univ., Amherst, MA, USA; Dept. of Electr. & Comput. Eng., Massachusetts Univ., Amherst, MA, USA","[1988] Proceedings. The 8th International Conference on Distributed","","1988","","","86","93","","","","10.1109/DCS.1988.12503","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=12503","","Binary trees;Very large scale integration;Propagation delay;Computer architecture;Tiles;Silicon;Application software;Distributed computing;Parallel processing;Dictionaries","computer architecture;trees (mathematics);VLSI","near optimal embedding;binary tree architecture;VLSI;two-dimensional array;processing elements;actual computing elements;asymptotically optimal propagation delay;maximum edge length","","7","","","","","","IEEE","IEEE Conferences"
"Query scheduling and site selection algorithms for a cube-connected multicomputer system","O. Frieder; C. Baru","Bell Commun. Res., Morristown, NJ, USA; ","[1988] Proceedings. The 8th International Conference on Distributed","","1988","","","94","101","","","","10.1109/DCS.1988.12504","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=12504","","Scheduling algorithm;Hypercubes;Relational databases;Job shop scheduling;Application software;System recovery;Topology;Hardware;Assembly;Bandwidth","multiprocessing systems;scheduling;trees (mathematics)","query scheduling;site selection algorithms;cube-connected multicomputer system;read-only queries;trees;simulation;avoidance of deadlock","","1","","","","","","IEEE","IEEE Conferences"
"Condor-a hunter of idle workstations","M. Litzkow; M. Livny; M. Mutka","Dept. of Comput. Sci., Wisconsin Univ., Madison, WI, USA; Dept. of Comput. Sci., Wisconsin Univ., Madison, WI, USA; Dept. of Comput. Sci., Wisconsin Univ., Madison, WI, USA","[1988] Proceedings. The 8th International Conference on Distributed","","1988","","","104","111","","","","10.1109/DCS.1988.12507","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=12507","","Workstations;Processor scheduling;Quality of service;Algorithm design and analysis;Interference;Resumes;Delay;Displays;Protection;Cities and towns","distributed processing;scheduling;workstations","design;implementation;performance;Condor scheduling system;workstation environment;idle workstations;performance profile","","822","","","","","","IEEE","IEEE Conferences"
"Finding idle machines in a workstation-based distributed system","M. Theimer; K. Lantz","IBM Almaden Res. Center, San Jose, CA, USA; ","[1988] Proceedings. The 8th International Conference on Distributed","","1988","","","112","122","","","","10.1109/DCS.1988.12508","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=12508","","Workstations;Distributed computing;Scalability;Fault tolerance;Computer architecture;Multicast communication;Computerized monitoring;Condition monitoring;Statistical distributions;System testing","distributed processing;fault tolerant computing;performance evaluation;scheduling;workstations","idle hosts;centralised architectures;workstation-based distributed system;design;performance;scheduling facilities;decentralized architectures;scalability;fault tolerance;multicast communication","","20","","","","","","IEEE","IEEE Conferences"
"A comparison of preemptive and non-preemptive load distributing","P. Krueger; M. Livny","Dept. of Comput. Sci., Wisconsin Univ., Madison, WI, USA; Dept. of Comput. Sci., Wisconsin Univ., Madison, WI, USA","[1988] Proceedings. The 8th International Conference on Distributed","","1988","","","123","130","","","","10.1109/DCS.1988.12509","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=12509","","Processor scheduling;Distributed computing;File systems;Resource management;Resumes","distributed processing;operating systems (computers);performance evaluation;scheduling","preemptive load distribution;distributed systems;nonpreemptive load distribution;migration facility;distributed scheduler;performance;workload characteristics;file system structures","","43","","","","","","IEEE","IEEE Conferences"
"Architecture and implementation of the access mechanism for a bus-structured multiservice LAN","V. Pallios; T. Antonakopoulos; V. Makios","Lab. of Electromagn., Patras Univ., Greece; Lab. of Electromagn., Patras Univ., Greece; Lab. of Electromagn., Patras Univ., Greece","[1988] Proceedings. The 8th International Conference on Distributed","","1988","","","132","137","","","","10.1109/DCS.1988.12510","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=12510","","Local area networks;Access protocols;Packet switching;Telecommunication traffic;Circuits;Optical fibers;Optical buffering;Optical packet switching;Optical signal processing;Bandwidth","local area networks;packet switching;protocols;time division multiplexing","stream-type communications;access mechanism;bus-structured multiservice LAN;design;implementation;fiber-optic;burst-type communications;distributed hybrid switching protocol;asynchronous dynamic time-division-multiplexing technique;write channel;read channel;sense channel;bounded delay;packet-switched traffic;buffering memory;node processing time","","2","","","","","","IEEE","IEEE Conferences"
"Performance analysis of multiple bus interconnection networks with hierarchical requesting model","J. Sheu; W. Chen","Dept. of Electr. Eng., Nat. Central Univ., Chung-Li, Taiwan; ","[1988] Proceedings. The 8th International Conference on Distributed","","1988","","","138","144","","","","10.1109/DCS.1988.12511","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=12511","","Performance analysis;Multiprocessor interconnection networks;Multiprocessing systems;Costs;Fault tolerance;Bandwidth;Computer architecture;Very large scale integration;Joining processes;Throughput","multiprocessor interconnection networks;performance evaluation","performance model;multiple bus interconnection networks;hierarchical requesting model;partial bus network;nonuniform requesting model;fault-tolerant capabilities","","1","","","","","","IEEE","IEEE Conferences"
"An extended token bus protocol for embedded networks","S. Akhtar; A. Sood; K. Srinivasan","Dept. of Comput. Sci. Eng., Toledo Univ., OH, USA; ; ","[1988] Proceedings. The 8th International Conference on Distributed","","1988","","","145","152","","","","10.1109/DCS.1988.12512","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=12512","","Protocols;Vehicles;Telecommunication traffic;Local area networks;Aerospace electronics;Temperature sensors;Traffic control;Delay;Broadcasting;Performance evaluation","computer networks;protocols","commercial products;extended token bus protocol;embedded networks;network environment;military products;bus protocol;IMAP;channel utilization;delay characteristics;CSMA/CD","","","","","","","","IEEE","IEEE Conferences"
"Bridge: a high performance file system for parallel processors","P. Dibble; M. Scott; C. Ellis","Dept. of Comput. Sci., Rochester Univ., NY, USA; Dept. of Comput. Sci., Rochester Univ., NY, USA; ","[1988] Proceedings. The 8th International Conference on Distributed","","1988","","","154","161","","","","10.1109/DCS.1988.12513","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=12513","","Bridges;File systems;Application software;Computer science;Prototypes;Multiprocessing systems;Utility programs;Aggregates;Bandwidth;Computer performance","file organisation;operating systems (computers);parallel processing","Bridge;high performance file system;parallel processors;interleaved file;optimum performance","","27","","","","","","IEEE","IEEE Conferences"
"Dynamic page migration in multiprocessors with distributed global memory","C. Scheurich; M. Dubois","Dept. of Electr. Eng.-Syst., Univ. of Southern California, Los Angeles, CA, USA; Dept. of Electr. Eng.-Syst., Univ. of Southern California, Los Angeles, CA, USA","[1988] Proceedings. The 8th International Conference on Distributed","","1988","","","162","169","","","","10.1109/DCS.1988.12514","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=12514","","Concurrent computing;Parallel algorithms;Distributed computing;Data engineering;Computer architecture;Prototypes;Context;Costs;Programming profession;Program processors","distributed processing;multiprocessing systems;virtual storage","dynamic page migration;data allocation;multiprocessor architectures;distributed global memory;point-to point interconnects;parallel algorithms;partitioning;data-dependent behavior","","3","","","","","","IEEE","IEEE Conferences"
"Reduction of communication delays in hypercube programs based on run time statistics","S. Warren; J. Francioni","Dept. of Comput. Sci., Michigan Technol. Univ., Houghton, MI, USA; Dept. of Comput. Sci., Michigan Technol. Univ., Houghton, MI, USA","[1988] Proceedings. The 8th International Conference on Distributed","","1988","","","170","177","","","","10.1109/DCS.1988.12515","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=12515","","Delay effects;Hypercubes;Statistics;Costs;Topology;Circuits;Programming profession;Computer science;Process design;Concurrent computing","multiprocessing systems;operating systems (computers);parallel programming","communication delays reduction;hypercube programs;run time statistics;interprocess communications;mapping;Intel iPSC/d5","","1","","","","","","IEEE","IEEE Conferences"
"A generalized conformance test tool for communication protocols","L. Mackert; R. Meyer; U. Scheere; J. Schneider; R. Velthuys; J. Burmeister; J. de Meer; I. Schroer","IBM, Heidelberg, West Germany; IBM, Heidelberg, West Germany; IBM, Heidelberg, West Germany; IBM, Heidelberg, West Germany; IBM, Heidelberg, West Germany; ; ; ","[1988] Proceedings. The 8th International Conference on Distributed","","1988","","","180","188","","","","10.1109/DCS.1988.12516","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=12516","","Protocols;System testing;Open systems;Communication standards;Standards development;Control systems;Automatic testing;ISO standards;Telephony;Telegraphy","protocols;standards","interactive modes;generalized conformance test tool;communication protocols;standards;automatic modes;test description languages;TTCN;LOTOS;CRS","","","","","","","","IEEE","IEEE Conferences"
"An architectural development and performance of a real time LAN","V. Cherkassky; H. Lari-Najafi; N. Lawrie; D. Masson; D. Pritty","Dept. of Electr. Eng., Minnesota Univ., Minneapolis, MN, USA; Dept. of Electr. Eng., Minnesota Univ., Minneapolis, MN, USA; ; ; ","[1988] Proceedings. The 8th International Conference on Distributed","","1988","","","189","196","","","","10.1109/DCS.1988.12517","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=12517","","Local area networks;Intelligent sensors;Sensor fusion;Telecommunication traffic;Traffic control;Parallel processing;Sensor systems;Integrated circuit interconnections;LAN interconnection;Real time systems","distributed processing;local area networks;performance evaluation;real-time systems","architectural development;performance;real time LAN;Instanet;distributed real-time systems;logically separate channel;simulation results;traffic loadings","","","","","","","","IEEE","IEEE Conferences"
"Scheduled and nonscheduled access in a distributed system based upon a functional communication model","D. Marinescu","Dept. of Comput. Sci., Purdue Univ., West Lafayette, IN, USA","[1988] Proceedings. The 8th International Conference on Distributed","","1988","","","197","204","","","","10.1109/DCS.1988.12518","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=12518","","Delay;Processor scheduling;Communication system control;Workstations;Broadcasting;Scheduling algorithm;Access protocols;Yarn;Lighting control;Process control","distributed processing;protocols","scheduled access;request response communication;nonscheduled access;distributed system;functional communication model;channel access algorithm;timed token protocol;server","","2","","","","","","IEEE","IEEE Conferences"
"An accounting service for heterogeneous distributed environments","G. Harter; K. Geihs","Karlsruhe Univ., West Germany; ","[1988] Proceedings. The 8th International Conference on Distributed","","1988","","","207","214","","","","10.1109/DCS.1988.12519","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=12519","","Resource management;Network servers;Distributed computing;Computer networks;Operating systems;Kernel;Protection;Context;Computer architecture;Computer languages","distributed processing;network operating systems","accounting service;heterogeneous distributed environments;distributed academic computing network operating system;resource consumption data;clients;servers","","2","","","","","","IEEE","IEEE Conferences"
