"EDAPS 2019 Committees","","","2019 Electrical Design of Advanced Packaging and Systems (EDAPS)","","2019","","","2","3","","","","10.1109/EDAPS47854.2019.9011616","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9011616","","","","","","","","","","","","IEEE","IEEE Conferences"
"A Low-Emission Absorptive Wideband Common-Mode Filter Design","Y. Chen; C. Chiu; Y. Chuang; T. Lin","Yuan Ze University,Department of Electrical Engineering,Taoyuan,Taiwan; Yuan Ze University,Department of Electrical Engineering,Taoyuan,Taiwan; Yuan Ze University,Department of Electrical Engineering,Taoyuan,Taiwan; Yuan Ze University,Department of Electrical Engineering,Taoyuan,Taiwan","2019 Electrical Design of Advanced Packaging and Systems (EDAPS)","","2019","","","1","3","","","","10.1109/EDAPS47854.2019.9011617","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9011617","absorptive common-mode filter;differential signal;common-mode noise","Filtering theory;Resonator filters;Microwave filters;Absorption;Matched filters;Reflection;Electromagnetic interference","","","","","","","","","","IEEE","IEEE Conferences"
"Signal Integrity Analysis for Dual-Stripline Design","N. K. H. Huang; B. Tseng","ASUSTek Computer Inc.,Taipei,Taiwan; ASUSTek Computer Inc.,Taipei,Taiwan","2019 Electrical Design of Advanced Packaging and Systems (EDAPS)","","2019","","","1","3","","","","10.1109/EDAPS47854.2019.9011618","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9011618","signal integrity;PCIe;crosstalk coupling;transient simulation","Crosstalk;Layout;Routing;Couplings;Transient analysis;Integrated circuit modeling;Printed circuits","","","","","","","","","","IEEE","IEEE Conferences"
"A Novel Dynamic PI Simulation Methodology Including Non-linear PMIC Characteristics for DDR5 Module","J. J. Kim; K. Joo; J. Yun; J. Shin; S. Park; J. Cho; Y. Cho; J. Lim","Samsung Electronics Co., Ltd,DRAM Solution Team,Hwasung-si,Korea; Samsung Electronics Co., Ltd,DRAM Solution Team,Hwasung-si,Korea; Samsung Electronics Co., Ltd,DRAM Solution Team,Hwasung-si,Korea; Samsung Electronics Co., Ltd,Design Technology Team,Hwasung-si,Korea; Samsung Electronics Co., Ltd,DRAM Solution Team,Hwasung-si,Korea; Samsung Electronics Co., Ltd,DRAM Solution Team,Hwasung-si,Korea; Samsung Electronics Co., Ltd,DRAM Solution Team,Hwasung-si,Korea; Samsung Electronics Co., Ltd,DRAM Solution Team,Hwasung-si,Korea","2019 Electrical Design of Advanced Packaging and Systems (EDAPS)","","2019","","","1","3","","","","10.1109/EDAPS47854.2019.9011619","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9011619","CPM (Chip Power Model);DDR5;DRAM;Memory Module;PMIC (Power Management Integrated Circuit)","Integrated circuit modeling;Load modeling;Random access memory;Analytical models;Consumer electronics;Memory modules;Capacitors","","","","","","","","","","IEEE","IEEE Conferences"
"Self-Decoupled, 5G NR77/78/79 Two-Antenna System for Notebook Computers","W. Chang; S. Su; B. Tseng","ASUS,Antenna Design Department,Taipei,Taiwan; ASUS,Antenna Design Department,Taipei,Taiwan; ASUS,Antenna Design Department,Taipei,Taiwan","2019 Electrical Design of Advanced Packaging and Systems (EDAPS)","","2019","","","1","3","","","","10.1109/EDAPS47854.2019.9011620","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9011620","monopole antennas;loop antennas;notebook antennas;5G;sub-6 GHz;decoupling techniques","","","","","","","","","","","IEEE","IEEE Conferences"
"EDAPS 2019 Opening","","","2019 Electrical Design of Advanced Packaging and Systems (EDAPS)","","2019","","","i","i","","","","10.1109/EDAPS47854.2019.9011621","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9011621","","","","","","","","","","","","IEEE","IEEE Conferences"
"A mm-Wave Low-Loss Transition from Microstrip Line to Air-Filled Substrate Integrated Wavguide on Printed Circuit Board Technology","C. Ting; K. Chen; S. Chen; T. Wu","National Taiwan University,Graduate Institute of Communication Engineering,Taipei,Taiwan; National Taiwan University,Graduate Institute of Communication Engineering,Taipei,Taiwan; National Taiwan University,Graduate Institute of Communication Engineering,Taipei,Taiwan; National Taiwan University,Graduate Institute of Communication Engineering,Taipei,Taiwan","2019 Electrical Design of Advanced Packaging and Systems (EDAPS)","","2019","","","1","3","","","","10.1109/EDAPS47854.2019.9011622","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9011622","AFSIW;feeding;PCB;SIW","Substrates;Loss measurement;Integrated circuit modeling;Insertion loss;Rectangular waveguides;Atmospheric modeling;Equivalent circuits","","","","","","","","","","IEEE","IEEE Conferences"
"Temperature-Aware Closed-Form Matrix Rational Approximation Model for Crosstalk Analysis of Multi-Walled Carbon Nanotube Interconnects","S. Guglani; A. Kumar; R. Kumar; B. K. Kaushik; R. Sharma; R. Achar; S. Roy","Indian Institute of Technology Roorkee,Department of Electronics and Communication Engineering,Roorkee,India; Indian Institute of Technology Roorkee,Department of Electronics and Communication Engineering,Roorkee,India; Indian Institute of Technology Ropar,Department of Electrical Engineering,Punjab,India; Indian Institute of Technology Roorkee,Department of Electronics and Communication Engineering,Roorkee,India; Indian Institute of Technology Ropar,Department of Electrical Engineering,Punjab,India; Carleton University,Department of Electronics,Ottawa,Ontario,Canada; Indian Institute of Technology Roorkee,Department of Electronics and Communication Engineering,Roorkee,India","2019 Electrical Design of Advanced Packaging and Systems (EDAPS)","","2019","","","1","3","","","","10.1109/EDAPS47854.2019.9011623","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9011623","Carbon nanotubes (CNTs);crosstalk;matrix rational approximation (MRA);transient analysis","Crosstalk;Conductors;Solid modeling;Carbon nanotubes;Integrated circuit interconnections;Transmission line matrix methods;Computational modeling","","","","","","","","","","IEEE","IEEE Conferences"
"Ultra-Thin Capacitors based on Carbon nanofibers with Ultra-High Capacitance Density","S. Krause; R. Andersson; M. Bylund; A. M. Saleem; M. Kabir; V. Desmaris","Smoltek AB,Gothenburg,Sweden; Smoltek AB,Gothenburg,Sweden; Smoltek AB,Gothenburg,Sweden; Smoltek AB,Gothenburg,Sweden; Smoltek AB,Gothenburg,Sweden; Smoltek AB,Gothenburg,Sweden","2019 Electrical Design of Advanced Packaging and Systems (EDAPS)","","2019","","","1","3","","","","10.1109/EDAPS47854.2019.9011624","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9011624","Capacitor;Carbon;MIM;Carbon nanofiber","Capacitance;Capacitors;Carbon;Electrodes;Three-dimensional displays;Silicon;Temperature measurement","","","","","","","","","","IEEE","IEEE Conferences"
"Enhanced Power and Signal Integrity Through Layout Optimization of High-Speed Memory Systems","P. Weng; C. Cheng; T. Wu; C. Chen; J. Chen; E. Kuo; C. Liao; B. Mutnury","National Taiwan University; National Taiwan University; National Taiwan University; DellEMC Infrastructure Solution Group; DellEMC Infrastructure Solution Group; DellEMC Infrastructure Solution Group; DellEMC Infrastructure Solution Group; DellEMC Infrastructure Solution Group","2019 Electrical Design of Advanced Packaging and Systems (EDAPS)","","2019","","","1","3","","","","10.1109/EDAPS47854.2019.9011625","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9011625","Power distribution network (PDN);power integrity (PI);signal integrity (SI);decoupling capacitor","Couplings;Impedance;Capacitors;Electric fields;Signal integrity;Printed circuits;Integrated circuit modeling","","","","","","","","","","IEEE","IEEE Conferences"
"Novel Antenna-in-Package Design for Automotive Surround-View Radar Systems","Y. Lu; S. Chiu; W. Wu","MediaTek Inc.,Hsinchu City,Taiwan; MediaTek Inc.,Hsinchu City,Taiwan; MediaTek Inc.,Hsinchu City,Taiwan","2019 Electrical Design of Advanced Packaging and Systems (EDAPS)","","2019","","","1","3","","","","10.1109/EDAPS47854.2019.9011626","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9011626","antenna-in-package;dipole antennas;millimeter-wave radar;sensor systems;system-on-a-chip","Antenna measurements;Radar;Radar antennas;Dipole antennas;Semiconductor device measurement;Automotive engineering","","","","","","","","","","IEEE","IEEE Conferences"
"Design of High-Speed Links via a Machine Learning Surrogate Model for the Inverse Problem","R. Trinchero; M. A. Dolatsara; K. Roy; M. Swaminathan; F. G. Canavero","Politecnico di Torino,EMC Group, Department of Electronics and Telecommunications,10129 Torino,Italy; Georgia Institute of Technology,School of Electrical and Computer Engineering,Atlanta,GA 30332,USA; Georgia Institute of Technology,School of Electrical and Computer Engineering,Atlanta,GA 30332,USA; Georgia Institute of Technology,School of Electrical and Computer Engineering,Atlanta,GA 30332,USA; Politecnico di Torino,EMC Group, Department of Electronics and Telecommunications,10129 Torino,Italy","2019 Electrical Design of Advanced Packaging and Systems (EDAPS)","","2019","","","1","3","","","","10.1109/EDAPS47854.2019.9011627","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9011627","High-speed link;inverse problem;Machine Learning;least-squares support vector machine","Computational modeling;Inverse problems;Predictive models;Microstrip;Optimization;Training;Machine learning","","","","","","","","","","IEEE","IEEE Conferences"
"Root Cause Analysis of Compressor Failure by Machine Learning","B. Steurtewagen; D. Van den Poel","Ghent University,Faculty of Economics and Business Administration,Ghent,Belgium; Ghent University,Faculty of Economics and Business Administration,Ghent,Belgium","2019 Petroleum and Chemical Industry Conference Europe (PCIC EUROPE)","","2019","","","1","5","","","","10.23919/PCICEurope46863.2019.9011628","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9011628","Condition-based Maintenance;Machine Learning;Oil Refining;Sensor Data","Maintenance engineering;Vibrations;Machine learning;Electric breakdown;Data processing;Shafts;Data models","","","","","","","","","","IEEE","IEEE Conferences"
"[Front cover]","","","2019 Petroleum and Chemical Industry Conference Europe (PCIC EUROPE)","","2019","","","c1","c6","","","","10.23919/PCICEurope46863.2019.9011629","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9011629","","","","","","","","","","","","IEEE","IEEE Conferences"
"Integrated Moto-Compressor versus Conventional Solution","L. Durantay; A. Gelin; E. Thibaut; Y. Vidalenc","Member, IEEE, GE Power Conversion,54250 Champigneulles,France; Member, IFToMM, TOTAL SA,64018 Pau,France; TOTAL SA,92078 Paris,France; BHGE Oil & Gas,71200 Le Creusot,France","2019 Petroleum and Chemical Industry Conference Europe (PCIC EUROPE)","","2019","","","1","9","","","","10.23919/PCICEurope46863.2019.9011630","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9011630","Electromechanical systems;Compressors;Induction motors;Voltage-source converters;Active magnetic bearings;Gas;System optimization","Compressors;Induction motors;Oils;Shafts;Permanent magnet motors;Rotors;Bars","","","","","","","","","","IEEE","IEEE Conferences"
"Communication Network Optimization for Subsea Processing Fields Development","J. Pimentel; J. Arif","Aker Solutions Limited,Reading, RG41 5TP,United Kingdom; Aker Solutions Limited,Reading, RG41 5TP,United Kingdom","2019 Petroleum and Chemical Industry Conference Europe (PCIC EUROPE)","","2019","","","1","8","","","","10.23919/PCICEurope46863.2019.9011631","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9011631","Subsea Communications;Subsea Processing Systems;Subsea Power;Communication Network;Ethernet","Safety;Control systems;Communication networks;Reliability engineering;IEC Standards","","","","","","","","","","IEEE","IEEE Conferences"
"A Model-Driven Approach for Situational Intelligence & Operational Awareness","S. Shokooh; G. Nordvik","ETAP,Irvine,CA,USA; Unitech,Stavanger,Norway","2019 Petroleum and Chemical Industry Conference Europe (PCIC EUROPE)","","2019","","","1","8","","","","10.23919/PCICEurope46863.2019.9011632","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9011632","Situational Intelligence;Operational Awareness;Model-Driven Design;Predictive Simulation;Digital Twin;Predictive Maintenance;Load Shedding System;Power Management System","Predictive models;Data models;Analytical models;Real-time systems;Oils;Load modeling;Power system management","","","","","","","","","","IEEE","IEEE Conferences"
"Secure, Reliable and Efficient Energy Supply in Production Processes using Cloud-Based Technologies","R. Blumenthal; F. Cadelcu; C. Blug","Siemens AG,Nuremberg,Germany; Siemens AG,Nuremberg,Germany; Siemens AG,Erlangen,Germany","2019 Petroleum and Chemical Industry Conference Europe (PCIC EUROPE)","","2019","","","1","7","","","","10.23919/PCICEurope46863.2019.9011633","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9011633","cloud-based;IoT;analytics;power quality;energy efficiency;asset management","Cloud computing;Power quality;Power system reliability;Reliability;Artificial intelligence;Chemical industry;Energy efficiency","","","","","","","","","","IEEE","IEEE Conferences"
"Advantages and Challenges of Modular Solutions for Electrical Substations","L. Bellofatto","Skema SpA,ITALY","2019 Petroleum and Chemical Industry Conference Europe (PCIC EUROPE)","","2019","","","1","7","","","","10.23919/PCICEurope46863.2019.9011634","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9011634","","Substations;Power transformer insulation;Fabrication;Cable insulation;Temperature sensors;Ducts;Cable shielding","","","","","","","","","","IEEE","IEEE Conferences"
"Table of contents","","","2019 Petroleum and Chemical Industry Conference Europe (PCIC EUROPE)","","2019","","","249","249","","","","10.23919/PCICEurope46863.2019.9011635","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9011635","","","","","","","","","","","","IEEE","IEEE Conferences"
"Best Practice and Common Practice in Risk Assessment","E. Mauro","Yokogawa Europe Solutions B.V.,Amersfoort,the Netherlands","2019 Petroleum and Chemical Industry Conference Europe (PCIC EUROPE)","","2019","","","1","11","","","","10.23919/PCICEurope46863.2019.9011636","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9011636","Risk Matrix;Risk Matrix Calibration;Risk Acceptance;Risk Tolerance;SIL Matrix","Risk management;Hazards;Accidents;Industries;Random access memory;Companies","","","","","","","","","","IEEE","IEEE Conferences"
"PCIC Europe 2019 Program","","","2019 Petroleum and Chemical Industry Conference Europe (PCIC EUROPE)","","2019","","","i","v","","","","10.23919/PCICEurope46863.2019.9011637","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9011637","","","","","","","","","","","","IEEE","IEEE Conferences"
"High Q-factor 3D Solenoid Inductor on InFO Package for RF System Integration","T. Tang; C. Lin; C. Hsu; C. Lu; C. Tsai; K. Wu; H. Pu; C. Liu; C. Wang; D. Yu","R&D, TSMC, Ltd.,Hsinchu Science Park,Hsinchu,Taiwan 300-75, R.O.C.; R&D, TSMC, Ltd.,Hsinchu Science Park,Hsinchu,Taiwan 300-75, R.O.C.; R&D, TSMC, Ltd.,Hsinchu Science Park,Hsinchu,Taiwan 300-75, R.O.C.; R&D, TSMC, Ltd.,Hsinchu Science Park,Hsinchu,Taiwan 300-75, R.O.C.; R&D, TSMC, Ltd.,Hsinchu Science Park,Hsinchu,Taiwan 300-75, R.O.C.; R&D, TSMC, Ltd.,Hsinchu Science Park,Hsinchu,Taiwan 300-75, R.O.C.; R&D, TSMC, Ltd.,Hsinchu Science Park,Hsinchu,Taiwan 300-75, R.O.C.; R&D, TSMC, Ltd.,Hsinchu Science Park,Hsinchu,Taiwan 300-75, R.O.C.; R&D, TSMC, Ltd.,Hsinchu Science Park,Hsinchu,Taiwan 300-75, R.O.C.; R&D, TSMC, Ltd.,Hsinchu Science Park,Hsinchu,Taiwan 300-75, R.O.C.","2019 Electrical Design of Advanced Packaging and Systems (EDAPS)","","2019","","","1","3","","","","10.1109/EDAPS47854.2019.9011648","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9011648","3D solenoid inductor;Integrated fan-out package;Q-factor","Inductors;Three-dimensional displays;Q-factor;Solenoids;Inductance;Radio frequency;Couplings","","","","","","","","","","IEEE","IEEE Conferences"
"Latency Insertion Method with Variable Time Step","G. Shiue; J. E. Schutt-Ainé; P. Goh","University of Illinois,Department of Electrical and Computer Engineering,Urbana,IL; University of Illinois,Department of Electrical and Computer Engineering,Urbana,IL; Universiti Sains,School of Electrical and Electronic Engineering,Malaysia","2019 Electrical Design of Advanced Packaging and Systems (EDAPS)","","2019","","","1","3","","","","10.1109/EDAPS47854.2019.9011649","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9011649","latency;simulation;transient;time step","Integrated circuit modeling;Numerical models;Stability analysis;Circuit stability;Load modeling;Transient analysis;Capacitors","","","","","","","","","","IEEE","IEEE Conferences"
"Estimation of Wirebonded Package Inductance and Resistance using Statistical DOE/RSM","K. Ashu; J. Johansson; R. Pugo","Qualcomm Technologies International, Ltd,Cambridge,UK; Qualcomm Technologies International, Ltd,Cambridge,UK; Qualcomm Technologies International, Ltd,Cambridge,UK","2019 Electrical Design of Advanced Packaging and Systems (EDAPS)","","2019","","","1","3","","","","10.1109/EDAPS47854.2019.9011650","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9011650","Wire Bonded Package;Design of Experiment;Package Parasitics;Package Inductance;BGA;RSM;DOE","Inductance;Mathematical model;Resistance;Predictive models;Wires;Routing;Tools","","","","","","","","","","IEEE","IEEE Conferences"
"Estimation of Wirebonded Package Inductance and Resistance using Statistical DOE/RSM","K. Ashu; J. Johansson; R. Pugo","Qualcomm Technologies International, Ltd,Cambridge,UK; Qualcomm Technologies International, Ltd,Cambridge,UK; Qualcomm Technologies International, Ltd,Cambridge,UK","2019 Electrical Design of Advanced Packaging and Systems (EDAPS)","","2019","","","1","3","","","","10.1109/EDAPS47854.2019.9011650","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9011650","Wire Bonded Package;Design of Experiment;Package Parasitics;Package Inductance;BGA;RSM;DOE","Inductance;Mathematical model;Resistance;Predictive models;Wires;Routing;Tools","","","","","","","","","","IEEE","IEEE Conferences"
"Achieving Beamforming using a Dual-fed Patch Antenna Array with FSS Transmit-array for 5G Base-station Applications","C. Yang; C. Hsu; H. Chung; L. Hwang","National Sun Yat-Sen University,Dept. of Electrical Engineering,Kaohsiung,Taiwan; National Sun Yat-Sen University,Dept. of Electrical Engineering,Kaohsiung,Taiwan; National Sun Yat-Sen University,Dept. of Electrical Engineering,Kaohsiung,Taiwan; National Sun Yat-Sen University,Dept. of Electrical Engineering,Kaohsiung,Taiwan","2019 Electrical Design of Advanced Packaging and Systems (EDAPS)","","2019","","","1","4","","","","10.1109/EDAPS47854.2019.9011651","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9011651","beamforming;dual-polarization;polarization diversity;phase array antennas;frequency selective surface (FSS);transmit-array","Frequency selective surfaces;Patch antennas;Delays;Array signal processing;Phased arrays;Antenna radiation patterns","","","","","","","","","","IEEE","IEEE Conferences"
"Dielectric Characterization of Printed Circuit Board by Microstrip Line Up to 110 GHz","C. Huang; C. Peng; P. Lin; B. Yang; K. Cheng; W. Fu","Yuan Ze University,Dept. of Electrical Engineering,Taoyuan City,Taiwan; Yuan Ze University,Dept. of Electrical Engineering,Taoyuan City,Taiwan; Yuan Ze University,Dept. of Electrical Engineering,Taoyuan City,Taiwan; Yuan Ze University,Dept. of Electrical Engineering,Taoyuan City,Taiwan; Yuan Ze University,Dept. of Electrical Engineering,Taoyuan City,Taiwan; Yuan Ze University,Dept. of Electrical Engineering,Taoyuan City,Taiwan","2019 Electrical Design of Advanced Packaging and Systems (EDAPS)","","2019","","","1","3","","","","10.1109/EDAPS47854.2019.9011652","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9011652","calibration;microstrip;millimeter wave;printed circuit board;transmission line;scattering parameter measurement","Microstrip;Transmission line measurements;Substrates;Calibration;Dielectric measurement;Dielectrics;Propagation constant","","","","","","","","","","IEEE","IEEE Conferences"
"LTCC Dielectric Constant and Loss Tangent Extraction by Thru-Line Method in Stripline","Y. Cai; H. Lu; J. Fran; T. Cheng; T. Lin","National Taiwan University,Dept. of Electrical Engineering,Taipei, 106,Taiwan; National Taiwan University,Dept. of Electrical Engineering,Taipei, 106,Taiwan; INPAQ Technology Co., Ltd.,Chunan,Miaoli, 350,Taiwan; INPAQ Technology Co., Ltd.,Chunan,Miaoli, 350,Taiwan; INPAQ Technology Co., Ltd.,Chunan,Miaoli, 350,Taiwan","2019 Electrical Design of Advanced Packaging and Systems (EDAPS)","","2019","","","1","3","","","","10.1109/EDAPS47854.2019.9011653","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9011653","dielectric constant;loss tangent;stripline;transmission line method","Stripline;Substrates;Propagation constant;Probes;Microstrip;Transmission line measurements;Dielectric constant","","","","","","","","","","IEEE","IEEE Conferences"
"Bayesian Optimization for High-Speed Channel Equalization","Z. Kiguradze; N. Dikhaminjia; M. Tsiklauri; J. He; B. Mutnury; A. Chada; J. Drewniak","Missouri S&T,Electromagnetic Compatibility Laboratory,MO,USA, 65409; Ilia State University, Dep. of Natural Science and Engineering,Tbilisi,Georgia 0162; Missouri S&T,Electromagnetic Compatibility Laboratory,MO,USA, 65409; Missouri S&T,Electromagnetic Compatibility Laboratory,MO,USA, 65409; Dell, Enterprise Product Group,TX,USA, 78682; Dell, Enterprise Product Group,TX,USA, 78682; Missouri S&T,Electromagnetic Compatibility Laboratory,MO,USA, 65409","2019 Electrical Design of Advanced Packaging and Systems (EDAPS)","","2019","","","1","3","","","","10.1109/EDAPS47854.2019.9011654","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9011654","Equalization;DFE;FFE;Tap coefficients;Channel Response;Joint optimization;Bayesian Optimization","Decision feedback equalizers;Bayes methods;Electromagnetic compatibility;Gaussian distribution;Optimization methods;Rocks","","","","","","","","","","IEEE","IEEE Conferences"
"[Front cover]","","","2019 Electrical Design of Advanced Packaging and Systems (EDAPS)","","2019","","","c1","c1","","","","10.1109/EDAPS47854.2019.9011655","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9011655","","","","","","","","","","","","IEEE","IEEE Conferences"
"EDAPS 2019 Opening","","","2019 Electrical Design of Advanced Packaging and Systems (EDAPS)","","2019","","","1","1","","","","10.1109/EDAPS47854.2019.9011656","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9011656","","","","","","","","","","","","IEEE","IEEE Conferences"
"Modeling of High-frequency Switching Power Noise in Voltage Regulator Module","Y. Chen; D. Lin; S. Chiu","National Taiwan University of Science and Technology,Department of Electronic and Computer Engineering,Taipei,Taiwan; National Taiwan University of Science and Technology,Department of Electronic and Computer Engineering,Taipei,Taiwan; National Taiwan University of Science and Technology,Department of Electronic and Computer Engineering,Taipei,Taiwan","2019 Electrical Design of Advanced Packaging and Systems (EDAPS)","","2019","","","1","3","","","","10.1109/EDAPS47854.2019.9011657","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9011657","Switching power noise;VRM modeling;voltage regulator;power noise coupling;power integrity","Switches;Integrated circuit modeling;Field effect transistors;Couplings;RLC circuits;Voltage control;Inductors","","","","","","","","","","IEEE","IEEE Conferences"
"High Performance Low Cost Package and Platform Design for 56G PAM4 SerDes","Q. Zhu; H. Wu; K. Matta; O. Akinwale","Intel Corporation,Hillsboro,OR 97124; Intel Corporation,Hillsboro,OR 97124; Intel Corporation,Hillsboro,OR 97124; Intel Corporation,Hillsboro,OR 97124","2019 Electrical Design of Advanced Packaging and Systems (EDAPS)","","2019","","","1","3","","","","10.1109/EDAPS47854.2019.9011658","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9011658","SerDes;56G;PAM4;Package;Optimization;Single Integrity","Crosstalk;Optimization;Pins;Impedance;Couplings;Signal integrity;Routing","","","","","","","","","","IEEE","IEEE Conferences"
"A Sub-Harmonic Injection Phase Locked Loop with Spur Reduction Technique","W. Lai; S. Jang; W. Liu; Y. Lin","National Penghu University of Science and Technology,Dept. of Electrical Engineering,Taiwan R.O.C.; National Taiwan University of Science and Technology,Dept. of Electronic Engineering,Taiwan R.O.C.; National Taiwan University of Science and Technology,Dept. of Electronic Engineering,Taiwan R.O.C.; National Taiwan University of Science and Technology,Dept. of Electronic Engineering,Taiwan R.O.C.","2019 Electrical Design of Advanced Packaging and Systems (EDAPS)","","2019","","","1","4","","","","10.1109/EDAPS47854.2019.9011659","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9011659","phase locked loop;spur reduction technique;sub harmonic injection","Phase locked loops;Charge pumps;Phase frequency detector;Voltage-controlled oscillators;Phase noise;Voltage control;Detectors","","","","","","","","","","IEEE","IEEE Conferences"
"Design and Characteristic Calibration of TEM Cell for IC Radiation EMC Test","T. Ho; H. Lin; P. Ko; Y. Huang; H. Hsiao; J. Li","Feng Chia University,Ph.D. Program of Electrical and Communications Engineering,Taichung City,Taiwan; Feng Chia University,Department of Communications Engineering,Taichung City,Taiwan; Feng Chia University,Department of Communications Engineering,Taichung City,Taiwan; Feng Chia University,Department of Communications Engineering,Taichung City,Taiwan; Feng Chia University,Department of Communications Engineering,Taichung City,Taiwan; Feng Chia University,Department of Communications Engineering,Taichung City,Taiwan","2019 Electrical Design of Advanced Packaging and Systems (EDAPS)","","2019","","","1","3","","","","10.1109/EDAPS47854.2019.9011660","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9011660","TEM Cell;ECU;EMI;EMS;AEC;differential mode;common-mode;Flash","TEM cells;Integrated circuits;Electromagnetic interference;Electromagnetic compatibility;IEC Standards;Voltage measurement;Dipole antennas","","","","","","","","","","IEEE","IEEE Conferences"
"High-Sensitivity Magnetic Probe Design on EMI Measurement for Micro-Controller","T. Ho; H. Lin; W. Tseng; J. Huang; Y. Tsai","Feng Chia University,Ph.D. Program of Electrical and Communications Engineering,Taichung City,Taiwan; Feng Chia University,Department of Communications Engineering,Taichung City,Taiwan; Feng Chia University,Department of Communications Engineering,Taichung City,Taiwan; Feng Chia University,Department of Communications Engineering,Taichung City,Taiwan; Feng Chia University,Department of Communications Engineering,Taichung City,Taiwan","2019 Electrical Design of Advanced Packaging and Systems (EDAPS)","","2019","","","1","4","","","","10.1109/EDAPS47854.2019.9011661","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9011661","ECU;Micro-controller;EMI;RFI;near-field probe","Electromagnetic interference;Probes;TEM cells;Oscillators;IEC Standards;Voltage measurement;Noise measurement","","","","","","","","","","IEEE","IEEE Conferences"
"Power Integrity Comparison of Off-chip, On-interposer, On-chip Voltage Regulators in 2.5D/3D ICs","S. Kim; K. Cho; S. Park; H. Park; S. Kim; S. Jeong; K. Son; J. Kim","Korea Advanced Institute of Science and Technology,TeraByte Interconnection and Package Laboratory,Daejeon,Republic of Korea; Korea Advanced Institute of Science and Technology,TeraByte Interconnection and Package Laboratory,Daejeon,Republic of Korea; Korea Advanced Institute of Science and Technology,TeraByte Interconnection and Package Laboratory,Daejeon,Republic of Korea; Korea Advanced Institute of Science and Technology,TeraByte Interconnection and Package Laboratory,Daejeon,Republic of Korea; Korea Advanced Institute of Science and Technology,TeraByte Interconnection and Package Laboratory,Daejeon,Republic of Korea; Korea Advanced Institute of Science and Technology,TeraByte Interconnection and Package Laboratory,Daejeon,Republic of Korea; Korea Advanced Institute of Science and Technology,TeraByte Interconnection and Package Laboratory,Daejeon,Republic of Korea; Korea Advanced Institute of Science and Technology,TeraByte Interconnection and Package Laboratory,Daejeon,Republic of Korea","2019 Electrical Design of Advanced Packaging and Systems (EDAPS)","","2019","","","1","3","","","","10.1109/EDAPS47854.2019.9011662","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9011662","Active interposer;integrated voltage regulator;power distribution network;power noise suppression","","","","","","","","","","","IEEE","IEEE Conferences"
